Parcelle;Traitement;Herbivorie_enveloppe;Herbivorie;Motte;Sp;Num_env;Masse;Air_motte;Air_sousmotte;Masse_tot;Nb_ind;Masse_ind;Masse/ind;Notes;
43;PA;Brouté;Témoin;2;Pol.sp;4;0,0267;;;;8;0,0267;;;
43;PA;Brouté;Témoin;2;Rhi.pun;5;0,001;;;;1;0,001;;;
43;PA;Brouté;Témoin;2;Sco.cos;6;0,0004;;;;1;0,0004;;;
43;PA;Brouté;Témoin;2;PV;;0,0392;;;;;;;;
43;PA;Brouté;Témoin;2;Lichen;;0,0674;;;;;;;;
43;PA;Brouté;Témoin;2;Mélange;;0,0838;;;;;;;;
43;PA;Brouté;Témoin;2;Mélange_org;;0,064;;;;;;;;
43;PA;Brouté;Témoin;3;Aul.pal;1;0,8264;19,6;9,8;1,2002;;;;;
43;PA;Brouté;Témoin;3;Dic.acu;2;0,0238;;;;8;0,0238;;;
43;PA;Brouté;Témoin;3;Pol.sp;3;0,02;;;;;;;;
43;PA;Brouté;Témoin;3;Hep.sp;4;0,0163;;;;;;;;
43;PA;Brouté;Témoin;3;Aul.tur;5;0,0123;;;;;;;;
43;PA;Brouté;Témoin;3;Mélange_org;;0,0028;;;;;;;;
43;PA;Brouté;Témoin;3;Mélange;;0,031;;;;;;;;
43;PA;Brouté;Témoin;3;Lichen;;0,1042;;;;;;;;
43;PA;Brouté;Témoin;3;PV;;0,0109;;;;;;;;
71;PA;Brouté;Témoin;1;Mee.tri;1;0,0577;19,6;9,8;0,7874;;;;;
71;PA;Brouté;Témoin;1;Rhi.pun;2;0,0085;;;;;;;;
71;PA;Brouté;Témoin;1;Cin.lat;3;0,0114;;;;;;;;
71;PA;Brouté;Témoin;1;Phi.tom;4;0,0154;;;;;;;;
71;PA;Brouté;Témoin;1;Sco.cos;5;0,0131;;;;;;;;
71;PA;Brouté;Témoin;1;Mélange;;0,2872;;;;;;;;
71;PA;Brouté;Témoin;1;Mélange_org;;0,2107;;;;;;;;
71;PA;Brouté;Témoin;1;PV;;0,1573;;;;;;;;
71;PA;Brouté;Témoin;2;Cin.lat;1;0,1258;19,6;9,8;0,5996;;;;;
71;PA;Brouté;Témoin;2;Phi.tom;2;0,0744;;;;;;;;
71;PA;Brouté;Témoin;2;Rhi.pun;3;0,0256;;;;;;;;
71;PA;Brouté;Témoin;2;Sco.rev;4;0,0166;;;;;;;;
71;PA;Brouté;Témoin;2;Bry.pse;5;0,0203;;;;8;0,0203;;;
71;PA;Brouté;Témoin;2;Mee.tri;6;0,0092;;;;;;;;
71;PA;Brouté;Témoin;2;Pol.sp;7;0,0145;;;;9;0,0145;;;
71;PA;Brouté;Témoin;2;PV;;0,0219;;;;;;;;
71;PA;Brouté;Témoin;2;Mélange;;0,1787;;;;;;;;
71;PA;Brouté;Témoin;2;Mélange_org;;0,1457;;;;;;;;
71;PA;Brouté;Témoin;3;Cin.lat;1;0,0998;19,6;9,8;0,6521;;;;;
71;PA;Brouté;Témoin;3;Sco.rev;2;0,0906;;;;;;;;
71;PA;Brouté;Témoin;3;Rhi.pun;3;0,0206;;;;6;0,0206;;;
71;PA;Brouté;Témoin;3;Sco.cos;4;0,0136;;;;27;0,0136;;il y en a vrm 27 !;
71;PA;Brouté;Témoin;3;Mee.tri;5;0,0089;;;;;;;;
71;PA;Brouté;Témoin;3;Phi.tom;6;0,0014;;;;;;;;
71;PA;Brouté;Témoin;3;Bry.pse;7;0,0011;;;;;;;;
71;PA;Brouté;Témoin;3;Pol.sp;8;0,0004;;;;;;;;
71;PA;Brouté;Témoin;3;PV;;0,0558;;;;;;;;
71;PA;Brouté;Témoin;3;Mélange;;0,2405;;;;;;;;
71;PA;Brouté;Témoin;3;Mélange_org;;0,2064;;;;;;;;
71;PA;Non Brouté;Exclos;1;NI1;1;0,0741;19,6;9,8;0,4049;;;;Envlp. perdue;
71;PA;Non Brouté;Exclos;1;Bry.pse;2;0,0789;;;;;;;;
71;PA;Non Brouté;Exclos;1;Cin.lat;3;0,0301;;;;10;0,0143;;;
71;PA;Non Brouté;Exclos;1;Phi.tom;4;0,006;;;;;;;;
71;PA;Non Brouté;Exclos;1;Hep.sp;5;0,0101;;;;9;0,0101;;;
71;PA;Non Brouté;Exclos;1;Sco.cos;6;0,0032;;;;6;0,0032;;;
71;PA;Non Brouté;Exclos;1;Aul.tur;7;0,0034;;;;1;0,0034;;;
71;PA;Non Brouté;Exclos;1;NI2;8;0,0023;;;;8;0,0023;;;
71;PA;Non Brouté;Exclos;1;NI3;9;0,0002;;;;3;0,0002;;;
71;PA;Non Brouté;Exclos;1;NI4;10;0,0002;;;;1;0,0002;;;
71;PA;Non Brouté;Exclos;1;NI5;11;0,0001;;;;1;0,0001;;;
71;PA;Non Brouté;Exclos;1;NI6;12;0,0001;;;;1;0,0001;;;
71;PA;Non Brouté;Exclos;1;Mélange;;0,078;;;;;;;;
71;PA;Non Brouté;Exclos;1;Mélange_org;;0,033;;;;;;;;
71;PA;Non Brouté;Exclos;1;PV;;0,0446;;;;;;;;
71;PA;Non Brouté;Exclos;2;Pol.sp;1;0,1874;19,6;9,8;1,6565;;;;;
71;PA;Non Brouté;Exclos;2;Pla.ell;2;0,1895;;;;;;;;
71;PA;Non Brouté;Exclos;2;Mee.tri;3;0,0637;;;;9;0,0637;;;
71;PA;Non Brouté;Exclos;2;Bry.pse;4;0,0886;;;;;;;;
71;PA;Non Brouté;Exclos;2;Phi.tom;5;0,0113;;;;;;;;
71;PA;Non Brouté;Exclos;2;Aul.pal;6;0,0102;;;;2;0,0102;;;
71;PA;Non Brouté;Exclos;2;Sco.cos;7;0,016;;;;;;;;
71;PA;Non Brouté;Exclos;2;Cal.ric;8;0,0006;;;;1;0,0006;;;
71;PA;Non Brouté;Exclos;2;Mélange;;0,7663;;;;;;;;
71;PA;Non Brouté;Exclos;2;Mélange_org;;0,4965;;;;;;;;
71;PA;Non Brouté;Exclos;2;PV;;0,0247;;;;;;;;
71;PA;Non Brouté;Exclos;2;Lichen;;0,0477;;;;;;;;
71;PA;Non Brouté;Exclos;3;Pol.sp;1;0,6076;19,6;9,8;1,7558;;;;;
71;PA;Non Brouté;Exclos;3;Phi.tom;2;0,3409;;;;;;;;
71;PA;Non Brouté;Exclos;3;Bry.pse;3;0,1423;;;;;;;;
71;PA;Non Brouté;Exclos;3;Mee.tri;4;0,027;;;;;;;;
71;PA;Non Brouté;Exclos;3;NI7;5;0,0216;;;;9;0,0216;;;
71;PA;Non Brouté;Exclos;3;Cin.lat;6;0,0118;;;;;;;;
71;PA;Non Brouté;Exclos;3;Sco.cos;7;0,0064;;;;;;;;
71;PA;Non Brouté;Exclos;3;NI8;8;0,0076;;;;6;0,0076;;;
71;PA;Non Brouté;Exclos;3;NI9;9;0,0022;;;;2;0,0022;;;
71;PA;Non Brouté;Exclos;3;Mélange;;0,3307;;;;;;;;
71;PA;Non Brouté;Exclos;3;Mélange_org;;0,1743;;;;;;;;
71;PA;Non Brouté;Exclos;3;PV;;0,1119;;;;;;;;
72;PA;Non Brouté;Exclos;1;Cal.ric;1;0,0897;19,6;9,8;1,1117;6;0,032;;;
72;PA;Non Brouté;Exclos;1;Aul.pal;2;0,2006;;;;;;;;
72;PA;Non Brouté;Exclos;1;NI1;3;0,0682;;;;7;0,0235;;;
72;PA;Non Brouté;Exclos;1;Phi.tom;4;0,0992;;;;;;;;
72;PA;Non Brouté;Exclos;1;Sco.rev;5;0,0625;;;;;;;;
72;PA;Non Brouté;Exclos;1;Aul.tur;6;0,0915;;;;;;;;
72;PA;Non Brouté;Exclos;1;Rhi.pun;7;0,0417;;;;;;;;
72;PA;Non Brouté;Exclos;1;Mee.tri;8;0,0357;;;;;;;;
72;PA;Non Brouté;Exclos;1;Dre.arc;9;0,0216;;;;14;0,0216;;;
72;PA;Non Brouté;Exclos;1;Bry.pse;10;0,0176;;;;11;0,0176;;;
72;PA;Non Brouté;Exclos;1;Cin.lat;11;0,009;;;;4;0,009;;;
72;PA;Non Brouté;Exclos;1;Sph.sp;12;0,0074;;;;;;;;
72;PA;Non Brouté;Exclos;1;Mélange;;0,1686;;;;;;;;
72;PA;Non Brouté;Exclos;1;Mélange_org;;0,0756;;;;;;;;
72;PA;Non Brouté;Exclos;1;PV;;0,1301;;;;;;;;
72;PA;Non Brouté;Exclos;2;Sph.sp;1;0,9646;19,6;9,8;1,4984;;;;;
72;PA;Non Brouté;Exclos;2;Aul.pal;2;0,1701;;;;;;;;
72;PA;Non Brouté;Exclos;2;Rhi.pun;3;0,0105;;;;6;0,0105;;;
72;PA;Non Brouté;Exclos;2;Phi.tom;4;0,0112;;;;9;0,0112;;;
72;PA;Non Brouté;Exclos;2;Sco.rev;5;0,0075;;;;5;0,0075;;;
72;PA;Non Brouté;Exclos;2;Cal.ric;6;0,0071;;;;;;;;
72;PA;Non Brouté;Exclos;2;Mee.tri;7;0,0039;;;;3;0,0039;;;
72;PA;Non Brouté;Exclos;2;Pol.sp;8;0,0071;;;;2;0,0071;;;
72;PA;Non Brouté;Exclos;2;PV;;0,2062;;;;;;;;
72;PA;Non Brouté;Exclos;3;Aul.pal;1;1,3301;19,6;9,8;1,8796;;;;;
72;PA;Non Brouté;Exclos;3;Pol.sp;2;0,1167;;;;;;;;
72;PA;Non Brouté;Exclos;3;Aul.tur;3;0,105;;;;;;;;
72;PA;Non Brouté;Exclos;3;Sph.sp;4;0,0854;;;;;;;;
72;PA;Non Brouté;Exclos;3;Rhi.pun;5;0,0136;;;;;;;;
72;PA;Non Brouté;Exclos;3;Hep.sp;6;0,0127;;;;40;0,0127;;;
72;PA;Non Brouté;Exclos;3;NI2;7;0,0009;;;;3;0,0009;;;
72;PA;Non Brouté;Exclos;3;NI3;8;0,0007;;;;1;0,0007;;;
72;PA;Non Brouté;Exclos;3;PV;;0,0636;;;;;;;;
72;PA;Brouté;Témoin;1;Sco.rev;1;0,2565;19,6;9,8;0,9155;;;;;
72;PA;Brouté;Témoin;1;Cal.ric;2;0,2216;;;;;;;;
72;PA;Brouté;Témoin;1;Mee.tri;3;0,1141;;;;;;;;
72;PA;Brouté;Témoin;1;Aul.tur;4;0,017;;;;;;;;
72;PA;Brouté;Témoin;1;Phi.tom;5;0,0118;;;;;;;;
72;PA;Brouté;Témoin;1;Tom.nit;6;0,0077;;;;;;;;
72;PA;Brouté;Témoin;1;NI1;7;0,0045;;;;9;0,0045;;;
72;PA;Brouté;Témoin;1;NI2;8;0,0015;;;;2;0,0015;;;
72;PA;Brouté;Témoin;1;NI3;9;0,0023;;;;1;0,0023;;;
72;PA;Brouté;Témoin;1;NI4;10;0,0011;;;;4;0,0011;;;
72;PA;Brouté;Témoin;1;NI5;11;0,0021;;;;2;0,0021;;;
72;PA;Brouté;Témoin;1;NI6;12;0,0001;;;;2;0,0001;;;
72;PA;Brouté;Témoin;1;Mélange;;0,1028;;;;;;;;
72;PA;Brouté;Témoin;1;Mélange_org;;0,0695;;;;;;;;
72;PA;Brouté;Témoin;1;PV;;0,0728;;;;;;;;
72;PA;Brouté;Témoin;2;Sco.rev;1;0,2267;19,6;9,8;0,6629;;;;;
72;PA;Brouté;Témoin;2;Cal.ric;2;0,0887;;;;;;;;
72;PA;Brouté;Témoin;2;Mee.tri;3;0,0592;;;;;;;;
72;PA;Brouté;Témoin;2;Phi.tom;4;0,0487;;;;;;;;
72;PA;Brouté;Témoin;2;Aul.pal;5;0,0158;;;;12;0,0158;;;
72;PA;Brouté;Témoin;2;Cin.lat;6;0,0151;;;;14;0,0151;;;
72;PA;Brouté;Témoin;2;Bry.pse;7;0,005;;;;7;0,005;;;
72;PA;Brouté;Témoin;2;Aul.tur;8;0,0045;;;;3;0,0045;;;
72;PA;Brouté;Témoin;2;Dre.arc;9;0,0035;;;;5;0,0035;;;
72;PA;Brouté;Témoin;2;NI7;10;0,0029;;;;3;0,0029;;;
72;PA;Brouté;Témoin;2;NI8;11;0,0015;;;;2;0,0015;;;
72;PA;Brouté;Témoin;2;NI9;12;0,0002;;;;2;0,0002;;;
72;PA;Brouté;Témoin;2;NI10;13;0,0024;;;;2;0,0024;;;
72;PA;Brouté;Témoin;2;Mélange;;0,0544;;;;;;;;
72;PA;Brouté;Témoin;2;Mélange_org;;0,042;;;;;;;;
72;PA;Brouté;Témoin;2;PV;;0,0583;;;;;;;;
72;PA;Brouté;Témoin;3;Sco.rev;1;0,2006;19,6;9,8;0,9983;;;;;
72;PA;Brouté;Témoin;3;Cal.ric;2;0,1274;;;;;;;;
72;PA;Brouté;Témoin;3;Mee.tri;3;0,0946;;;;;;;;
72;PA;Brouté;Témoin;3;NI11;4;0,0708;;;;2;0,0708;;;
72;PA;Brouté;Témoin;3;Tom.nit;5;0,0442;;;;7;0,0442;;;
72;PA;Brouté;Témoin;3;Aul.tur;6;0,0412;;;;;;;;
72;PA;Brouté;Témoin;3;Aul.pal;7;0,027;;;;;;;;
72;PA;Brouté;Témoin;3;NI12;8;0,0169;;;;11;0,0169;;;
72;PA;Brouté;Témoin;3;Phi.tom;9;0,0171;;;;;;;;
72;PA;Brouté;Témoin;3;NI13;10;0,0106;;;;25;0,0106;;;
72;PA;Brouté;Témoin;3;NI14;11;0,0071;;;;8;0,0071;;;
72;PA;Brouté;Témoin;3;NI15;12;0,0022;;;;5;0,0022;;;
72;PA;Brouté;Témoin;3;NI16;13;0,0002;;;;1;0,0002;;;
72;PA;Brouté;Témoin;3;NI17;14;0,0001;;;;2;0,0001;;;
72;PA;Brouté;Témoin;3;NI18;15;;;;;;;;;
72;PA;Brouté;Témoin;3;Mélange;;0,1106;;;;;;;;
72;PA;Brouté;Témoin;3;Mélange_org;;0,057;;;;;;;;
72;PA;Brouté;Témoin;3;PV;;0,1107;;;;;;;;
A1;PR;Non Brouté;Exclos;1;Aul.tur;1;0,5236;19,6;9,8;1,6462;;;;;
A1;PR;Non Brouté;Exclos;1;Dic.acu;2;0,3097;;;;;;;;
A1;PR;Non Brouté;Exclos;1;Ple.sch;3;0,1675;;;;;;;;
A1;PR;Non Brouté;Exclos;1;NI1;4;0,0095;;;;15;0,003;;;
A1;PR;Non Brouté;Exclos;1;NI2;5;0,0007;;;;3;0,0007;;;
A1;PR;Non Brouté;Exclos;1;NI3;6;0,0007;;;;2;0,0007;;;
A1;PR;Non Brouté;Exclos;1;NI4;7;0,0012;;;;1;0,0012;;;
A1;PR;Non Brouté;Exclos;1;NI5;8;0,0001;;;;1;0,0001;;;
A1;PR;Non Brouté;Exclos;1;PV;;0,109;;;;;;;;
A1;PR;Non Brouté;Exclos;1;Mélange;;0,1572;;;;;;;;
A1;PR;Non Brouté;Exclos;1;Mélange_org;;0,1021;;;;;;;;
A1;PR;Non Brouté;Exclos;1;Lichen;;0,1312;;;;;;;;
A1;PR;Non Brouté;Exclos;2;Aul.tur;1;0,8269;19,6;9,8;1,8629;;;;;
A1;PR;Non Brouté;Exclos;2;Dic.acu;2;0,1757;;;;;;;;
A1;PR;Non Brouté;Exclos;2;Hep.sp;3;0,1496;;;;15;0,0114;;;
A1;PR;Non Brouté;Exclos;2;Rac.lan;4;0,1807;;;;15;0,07;;;
A1;PR;Non Brouté;Exclos;2;Ple.sch;5;0,1059;;;;;;;;
A1;PR;Non Brouté;Exclos;2;NI7;6;0,0147;;;;15;0,008;;;
A1;PR;Non Brouté;Exclos;2;NI8;7;0,0039;;;;6;0,0039;;;
A1;PR;Non Brouté;Exclos;2;NI9;8;0,0001;;;;15;0,0006;;;
A1;PR;Non Brouté;Exclos;2;PV;;0,1025;;;;;;;;
A1;PR;Non Brouté;Exclos;2;Mélange;;0,0513;;;;;;;;
A1;PR;Non Brouté;Exclos;2;Mélange_org;;0,0304;;;;;;;;
A1;PR;Non Brouté;Exclos;4;Aul.tur;1;0,7815;19,6;19,6;3,0424;;;;;
A1;PR;Non Brouté;Exclos;4;Dic.acu;2;0,3507;;;;;;;;
A1;PR;Non Brouté;Exclos;4;Dis.sp;3;0,197;;;;;;;Envlp. perdue;
A1;PR;Non Brouté;Exclos;4;Hep.sp;4;0,0705;;;;;;;;
A1;PR;Non Brouté;Exclos;4;Ple.sch;5;0,0712;;;;;;;;
A1;PR;Non Brouté;Exclos;4;Pol.sp;6;0,1109;;;;18;0,1109;;;
A1;PR;Non Brouté;Exclos;4;NI10;7;0,0309;;;;3;0,0309;;;
A1;PR;Non Brouté;Exclos;4;NI11;8;0,0071;;;;15;0,0029;;;
A1;PR;Non Brouté;Exclos;4;NI12;9;0,0127;;;;15;0,0012;;;
A1;PR;Non Brouté;Exclos;4;NI13;10;0,0045;;;;15;0,002;;;
A1;PR;Non Brouté;Exclos;4;NI14;11;0,0021;;;;1;0,0021;;;
A1;PR;Non Brouté;Exclos;4;NI15;12;0,0001;;;;2;0,0001;;;
A1;PR;Non Brouté;Exclos;4;NI16;13;0,0001;;;;3;0,0001;;;
A1;PR;Non Brouté;Exclos;4;PV;;0,3281;;;;;;;;
A1;PR;Non Brouté;Exclos;4;Mélange;;0,6968;;;;;;;;
A1;PR;Non Brouté;Exclos;4;Mélange_org;;0,4396;;;;;;;;
A1;PR;Non Brouté;Exclos;4;Lichen;;0,0148;;;;;;;;
A1;PR;Brouté;Témoin;1;Ple.sch;1;2,0665;19,6;19,6;2,3708;;;;;
A1;PR;Brouté;Témoin;1;NI1;2;0,0132;;;;3;0,0132;;;
A1;PR;Brouté;Témoin;1;NI2;3;0,0085;;;;3;0,0085;;;
A1;PR;Brouté;Témoin;1;NI3;4;0,0026;;;;18;0,0026;;;
A1;PR;Brouté;Témoin;1;NI4;5;0,0015;;;;3;0,0015;;;
A1;PR;Brouté;Témoin;1;PV;;0,0313;;;;;;;;
A1;PR;Brouté;Témoin;2;Aul.tur;1;1,3161;19,6;19,6;6,9887;;;;;
A1;PR;Brouté;Témoin;2;Dic.acu;2;0,5253;;;;;;;;
A1;PR;Brouté;Témoin;2;Rac.can;3;0,2922;;;;10;0,0602;;;
A1;PR;Brouté;Témoin;2;Ple.sch;4;0,1683;;;;;;;;
A1;PR;Brouté;Témoin;2;NI5;5;0,0267;;;;10;0,0109;;;
A1;PR;Brouté;Témoin;2;NI6;6;0,0255;;;;15;0,0132;;;
A1;PR;Brouté;Témoin;2;NI7;7;0,0482;;;;5;0,0482;;;
A1;PR;Brouté;Témoin;2;NI8;8;0,0095;;;;15;0,0032;;;
A1;PR;Brouté;Témoin;2;NI9;9;0,007;;;;10;0,0032;;;
A1;PR;Brouté;Témoin;2;NI10;10;0,0035;;;;15;0,0035;;;
A1;PR;Brouté;Témoin;2;NI11;11;0,002;;;;3;0,002;;;
A1;PR;Brouté;Témoin;2;Mélange;;2,0799;;;;;;;;
A1;PR;Brouté;Témoin;2;Mélange_org;;0,6523;;;;;;;;
A1;PR;Brouté;Témoin;2;PV;;1,5747;;;;;;;;
A1;PR;Brouté;Témoin;2;Lichen;;0,1976;;;;;;;;
A1;PR;Brouté;Témoin;3;Dic.acu;1;0,3551;19,6;9,8;1,9638;;;;;
A1;PR;Brouté;Témoin;3;Ple.sch;2;0,3659;;;;;;;;
A1;PR;Brouté;Témoin;3;Aul.tur;3;0,0984;;;;;;;;
A1;PR;Brouté;Témoin;3;NI12;4;0,023;;;;9;0,023;;;
A1;PR;Brouté;Témoin;3;NI13;5;0,031;;;;10;0,0052;;;
A1;PR;Brouté;Témoin;3;NI14;6;0,0352;;;;10;0,0352;;;
A1;PR;Brouté;Témoin;3;NI15;7;0,0236;;;;4;0,0236;;;
A1;PR;Brouté;Témoin;3;NI16;8;0,0086;;;;3;0,0086;;;
A1;PR;Brouté;Témoin;3;NI17;9;0,002;;;;13;0,002;;;
A1;PR;Brouté;Témoin;3;NI18;10;0,0001;;;;1;0,0001;;;
A1;PR;Brouté;Témoin;3;Mélange;;0,3028;;;;;;;;
A1;PR;Brouté;Témoin;3;Mélange_org;;0,0871;;;;;;;;
A1;PR;Brouté;Témoin;3;PV;;0,343;;;;;;;;
A1;PR;Brouté;Témoin;3;Lichen;;0,0343;;;;;;;;
B1;PR;Non Brouté;Exclos;2;Aul.tur;1;0,8963;19,6;9,8;2,8858;;;;;
B1;PR;Non Brouté;Exclos;2;Ple.sch;2;0,3215;;;;;;;;
B1;PR;Non Brouté;Exclos;2;NI1;3;0,0633;;;;15;0,0075;;;
B1;PR;Non Brouté;Exclos;2;Sco.cos;4;0,0282;;;;21;0,0282;;;
B1;PR;Non Brouté;Exclos;2;Dic.acu;5;0,0487;;;;10;0,0116;;;
B1;PR;Non Brouté;Exclos;2;Pol.sp;6;0,0471;;;;3;0,0471;;;
B1;PR;Non Brouté;Exclos;2;NI2;7;0,0245;;;;2;0,0245;;;
B1;PR;Non Brouté;Exclos;2;NI3;8;0,0097;;;;21;0,0097;;;
B1;PR;Non Brouté;Exclos;2;NI4;9;0,0035;;;;20;0,0035;;;
B1;PR;Non Brouté;Exclos;2;NI5;10;0,003;;;;2;0,003;;;
B1;PR;Non Brouté;Exclos;2;NI6;11;0,0014;;;;2;0,0014;;;
B1;PR;Non Brouté;Exclos;2;PV;;0,5645;;;;;;;;
B1;PR;Non Brouté;Exclos;2;Mélange;;0,4313;;;;;;;;
B1;PR;Non Brouté;Exclos;2;Mélange_org;;0,1943;;;;;;;;
B1;PR;Non Brouté;Exclos;2;Lichen;;0,0244;;;;;;;;
B1;PR;Non Brouté;Exclos;3;Ple.sch;1;0,6231;19,6;9,8;2,2589;;;;;
B1;PR;Non Brouté;Exclos;3;Aul.tur;2;0,324;;;;;;;;
B1;PR;Non Brouté;Exclos;3;Dic.acu;3;0,0401;;;;;;;;
B1;PR;Non Brouté;Exclos;3;NI7;4;0,013;;;;8;0,013;;;
B1;PR;Non Brouté;Exclos;3;NI8;5;0,0093;;;;10;0,0046;;;
B1;PR;Non Brouté;Exclos;3;NI9;6;0,0001;;;;3;0,0001;;;
B1;PR;Non Brouté;Exclos;3;NI10;7;0,0002;;;;1;0,0002;;;
B1;PR;Non Brouté;Exclos;3;Lichen;;0,0086;;;;;;;;
B1;PR;Non Brouté;Exclos;3;PV;;0,5516;;;;;;;;
B1;PR;Non Brouté;Exclos;3;Mélange;;0,3407;;;;;;;;
B1;PR;Non Brouté;Exclos;3;Mélange_org;;0,1567;;;;;;;;
B1;PR;Non Brouté;Exclos;4;Aul.tur;1;1,4566;19,6;19,6;4,1018;;;;;
B1;PR;Non Brouté;Exclos;4;Dic.acu;2;0,5044;;;;;;;;
B1;PR;Non Brouté;Exclos;4;NI11;3;0,0121;;;;10;0,0075;;;
B1;PR;Non Brouté;Exclos;4;NI12;4;0,0207;;;;12;0,0207;;;
B1;PR;Non Brouté;Exclos;4;Ple.sch;5;0,009;;;;;;;;
B1;PR;Non Brouté;Exclos;4;NI13;6;0,0056;;;;10;0,0033;;;
B1;PR;Non Brouté;Exclos;4;NI14;7;0,0029;;;;11;0,0029;;;
B1;PR;Non Brouté;Exclos;4;NI15;8;0,0008;;;;3;0,0008;;;
B1;PR;Non Brouté;Exclos;4;NI16;9;0,0026;;;;3;0,0026;;;
B1;PR;Non Brouté;Exclos;4;NI17;10;0,0048;;;;3;0,0048;;;
B1;PR;Non Brouté;Exclos;4;PV;;0,6188;;;;;;;;
B1;PR;Non Brouté;Exclos;4;Mélange;;0,2844;;;;;;;;
B1;PR;Non Brouté;Exclos;4;Mélange_org;;0,176;;;;;;;;
B1;PR;Non Brouté;Exclos;4;Lichen;;0,7859;;;;;;;;
B1;PR;Brouté;Témoin;1;Dic.acu;1;0,4574;19,6;19,6;2,0679;;;;;
B1;PR;Brouté;Témoin;1;Aul.tur;2;0,1489;;;;;;;;
B1;PR;Brouté;Témoin;1;Hep.sp;3;0,1636;;;;;;;;
B1;PR;Brouté;Témoin;1;Pol.sp;4;0,1112;;;;15;0,0593;;;
B1;PR;Brouté;Témoin;1;NI1;5;0,1015;;;;15;0,0072;;;
B1;PR;Brouté;Témoin;1;Ple.sch;6;0,0105;;;;;;;;
B1;PR;Brouté;Témoin;1;NI2;7;0,0085;;;;2;0,0085;;;
B1;PR;Brouté;Témoin;1;NI3;8;0,0052;;;;11;0,0052;;;
B1;PR;Brouté;Témoin;1;NI4;9;0,003;;;;8;0,003;;;
B1;PR;Brouté;Témoin;1;NI5;10;0,0085;;;;5;0,0085;;;
B1;PR;Brouté;Témoin;1;NI6;11;0,0009;;;;2;0,0009;;;
B1;PR;Brouté;Témoin;1;NI7;12;0,0016;;;;2;0,0016;;;
B1;PR;Brouté;Témoin;1;Mélange;;0,6878;;;;;;;;
B1;PR;Brouté;Témoin;1;Mélange_org;;0,3572;;;;;;;;
B1;PR;Brouté;Témoin;1;Lichen;;0,0601;;;;;;;;
B1;PR;Brouté;Témoin;1;PV;;0,071;;;;;;;;
B1;PR;Brouté;Témoin;2;Dic.acu;1;0,3478;19,6;9,8;2,3705;;;;;
B1;PR;Brouté;Témoin;2;Ple.sch;2;0,3135;;;;;;;;
B1;PR;Brouté;Témoin;2;Hep.sp;3;0,2727;;;;;;;;
B1;PR;Brouté;Témoin;2;Aul.tur;4;0,2463;;;;;;;;
B1;PR;Brouté;Témoin;2;NI8;5;0,1077;;;;15;0,0184;;;
B1;PR;Brouté;Témoin;2;Sco.cos;6;0,0602;;;;;;;;
B1;PR;Brouté;Témoin;2;Pol.sp;7;0,0035;;;;;;;;
B1;PR;Brouté;Témoin;2;NI9;8;0,0047;;;;4;0,0047;;;
B1;PR;Brouté;Témoin;2;Mélange;;0,517;;;;;;;;
B1;PR;Brouté;Témoin;2;Mélange_org;;0,2465;;;;;;;;
B1;PR;Brouté;Témoin;2;Lichen;;0,0948;;;;;;;;
B1;PR;Brouté;Témoin;2;PV;;0,232;;;;;;;;
B1;PR;Brouté;Témoin;3;Aul.tur;1;0,6647;19,6;9,8;2,0415;;;;;
B1;PR;Brouté;Témoin;3;Rac.lan;2;0,1914;;;;15;0,0625;;;
B1;PR;Brouté;Témoin;3;Dic.acu;3;0,1861;;;;;;;;
B1;PR;Brouté;Témoin;3;Ple.sch;4;0,0704;;;;;;;;
B1;PR;Brouté;Témoin;3;Hep.sp;5;0,0446;;;;;;;;
B1;PR;Brouté;Témoin;3;NI10;6;0,0266;;;;15;0,0051;;;
B1;PR;Brouté;Témoin;3;Rac.can;7;0,0086;;;;12;0,0086;;;
B1;PR;Brouté;Témoin;3;Sco.cos;8;0,0024;;;;4;0,0024;;;
B1;PR;Brouté;Témoin;3;NI11;9;0,0048;;;;2;0,0048;;;
B1;PR;Brouté;Témoin;3;Mélange;;0,3035;;;;;;;;
B1;PR;Brouté;Témoin;3;Mélange_org;;0,0642;;;;;;;;
B1;PR;Brouté;Témoin;3;Lichen;;0,2889;;;;;;;;
B1;PR;Brouté;Témoin;3;PV;;0,287;;;;;;;;
C1;PR;Brouté;Témoin;1;Ple.sch;1;0,4978;19,6;9,8;;;;;;
C1;PR;Brouté;Témoin;1;Aul.tur;2;0,5808;;;;;;;;
C1;PR;Brouté;Témoin;1;Tom.nit;3;0,3024;;;;;;;;
C1;PR;Brouté;Témoin;1;Hep.sp;4;0,2544;;;;;;;;
C1;PR;Brouté;Témoin;1;NI1;5;0,0518;;;;15;0,0065;;;
C1;PR;Brouté;Témoin;1;Sco.cos;6;0,0802;;;;;;;;
C1;PR;Brouté;Témoin;1;NI2;7;0,0347;;;;4;0,0347;;;
C1;PR;Brouté;Témoin;1;NI3;8;0,1059;;;;2;0,1059;;;
C1;PR;Brouté;Témoin;1;NI4;9;0,0022;;;;1;0,0022;;;
C1;PR;Brouté;Témoin;1;NI5;10;0,0017;;;;4;0,0017;;;
C1;PR;Brouté;Témoin;1;NI6;11;0,0003;;;;1;0,0003;;enveloppe vide, nombre d'individu estimé;
C1;PR;Brouté;Témoin;1;PV;;0,3953;;;;;;;;
