Parcelle;Traitement;Herbivorie_enveloppe;Herbivorie;Motte;Hauteur_motte1;Hauteur_motte2;Hauteur_motte3;Hauteur_motte4;Hauteur_motte5;Hauteur_motteMoy.;Temps;Date/h;Temps_écoulé ;Masse_pétri;Biom_sec+Pétri;Biom_sec;Eau_réhyd;Eau_libre;Eau_retention(t0);Biom_hum+Pétri;Biom_hum;Eau_motte_t;Tpièce;hum.pièce;Vperte_eau;Eau_retention(tf);Mt/M0;pente;WRC_m60h;WRC_m60j;WRC;WHC;Notes;Temps hyd.
;;;;;;;;;;;3;06/11/19 08:56;23:30:59;;;;;;;12,6285;11,2753;6,6392;19,9;26;;;0,400265267980949;;;;;;;
;;;;;;;;;;;4;06/11/19 11:31;26:06:00;;;;;;;11,6796;10,3264;5,6903;20,1;26;;;0,343057816362211;;;;;;;
;;;;;;;;;;;5;06/11/19 15:46;30:21:00;;;;;;;10,2242;8,871;4,2349;20;25;;;0,255314402845602;;;;;;;
;;;;;;;;;;;6;07/11/19 09:06;47:41:00;;;;;;;6,3195;4,9663;0,3302;20;31;;;0,0199071562066678;;;;;;;
;;;;;;;;;;;7;07/11/19 11:47;50:22:00;;;;;;;6,1925;4,8393;0,2032;19,9;32;;;0,0122505576656418;;;;;;;
;;;;;;;;;;;8;07/11/19 15:55;54:30:00;;;;;;;6,1439;4,7907;0,1546;19,8;35;;;0,00932055223970581;;;;;;;
;;;;;;;;;;;9;08/11/19 09:24;71:59:00;;;;;;;6,1283;4,7751;0,139;20,1;26;;;0,00838005667088686;;;;;;;
;;;;;;;;;;;10;08/11/19 14:22;76:57:00;;;;;;;6,1247;4,7715;0,1354;20,1;25;;;0,0081630192319286;;;;;;;
35;PS;Non Brouté;Exclos;1;1,5;;;;;1,5;0;05/11/19 09:26;00:00:00;1,3517;3,6645;2,3128;150;126;24;15,7484;14,3967;12,0839;18,4;37;-3,21786281310473;0,0292805257696299;1;-0,615883374916097;23:41:02,53;30/12/99 19:29;19,4841666666667;10,3770321687997;Structure détruitre pour retirer sable;
;;;;;;;;;;;1;05/11/19 12:03;02:36:59;;;;;;;14,7587;13,407;11,0942;20;30;;;0,91809763404199;;;;;;;
;;;;;;;;;;;2;05/11/19 18:10;08:44:00;;;;;;;12,6307;11,279;8,9662;20,9;29;;;0,741995547795;;;;;;;
;;;;;;;;;;;3;06/11/19 08:57;23:30:59;;;;;;;8,4426;7,0909;4,7781;19,9;26;;;0,395410422131928;;;;;;;
;;;;;;;;;;;4;06/11/19 11:31;26:05:00;;;;;;;7,53;6,1783;3,8655;20,1;26;;;0,31988844661078;;;;;;;
;;;;;;;;;;;5;06/11/19 15:46;30:20:00;;;;;;;6,119;4,7673;2,4545;20;25;;;0,203121508784416;;;;;;;
;;;;;;;;;;;6;07/11/19 09:07;47:41:00;;;;;;;3,7377;2,386;0,0731999999999999;20;31;;;0,00605764695172915;;;;;;;
;;;;;;;;;;;7;07/11/19 11:47;50:21:00;;;;;;;3,736;2,3843;0,0715000000000003;19,9;32;;;0,00591696389410706;;;;;;;
;;;;;;;;;;;8;07/11/19 15:55;54:29:00;;;;;;;3,733;2,3813;0,0685000000000002;19,8;35;;;0,00566869967477389;;;;;;;
;;;;;;;;;;;9;08/11/19 09:24;71:58:00;;;;;;;3,728;2,3763;0,0635000000000003;20,1;26;;;0,0052549259758853;;;;;;;
;;;;;;;;;;;10;08/11/19 14:23;76:57:00;;;;;;;3,7264;2,3747;0,0618999999999996;20,1;25;;;0,00512251839224088;;;;;;;
35;PS;Non Brouté;Exclos;2;1;;;;;1;0;05/11/19 09:26;00:00:00;1,0489;2,6728;1,6239;150;136;14;6,9043;5,8554;4,2315;18,4;37;-4,29092661529302;0,0128471580762362;1;-1,64670583258285;24:08:26,38;30/12/99 07:17;7,28722222222222;8,62122051850483;Pas de densité, sp. Présentes ;
;;;;;;;;;;;1;05/11/19 12:03;02:36:59;;;;;;;6,2048;5,1559;3,532;20;30;;;0,834692189530899;;;;;;;
;;;;;;;;;;;2;05/11/19 18:10;08:44:00;;;;;;;4,3829;3,334;1,7101;20,9;29;;;0,40413564929694;;;;;;;
;;;;;;;;;;;3;06/11/19 08:57;23:30:59;;;;;;;2,6956;1,6467;0,0228000000000002;19,9;26;;;0,00538816022686994;;;;;;;
;;;;;;;;;;;4;06/11/19 11:32;26:06:00;;;;;;;2,6961;1,6472;0,0232999999999999;20,1;26;;;0,00550632163535386;;;;;;;
;;;;;;;;;;;5;06/11/19 15:47;30:21:00;;;;;;;2,6946;1,6457;0,0217999999999998;20;25;;;0,00515183740990188;;;;;;;
;;;;;;;;;;;6;07/11/19 09:07;47:41:00;;;;;;;2,6941;1,6452;0,0213000000000001;20;31;;;0,00503367600141796;;;;;;;
;;;;;;;;;;;7;07/11/19 11:48;50:22:00;;;;;;;2,694;1,6451;0,0211999999999999;19,9;32;;;0,00501004371972111;;;;;;;
;;;;;;;;;;;8;07/11/19 15:55;54:29:00;;;;;;;2,693;1,6441;0,0202;19,8;35;;;0,00477372090275316;;;;;;;
;;;;;;;;;;;9;08/11/19 09:25;71:59:00;;;;;;;2,6911;1,6422;0,0183;20,1;26;;;0,004324707550514;;;;;;;
;;;;;;;;;;;10;08/11/19 14:23;76:57:00;;;;;;;2,6908;1,6419;0,0179999999999998;20,1;25;;;0,00425381070542356;;;;;;;
35;PS;Non Brouté;Exclos;3;1;;;;;1;0;05/11/19 09:27;00:00:00;1,3412;3,3626;2,0214;150;142;8;7,4952;6,154;4,1326;18,4;37;-3,60552202195342;0,0142970218660335;1;-1,76358762405668;24:05:35,99;30/12/99 06:48;6,80444444444444;3,95765311170476;Pas densité, sp. Présentes ;
;;;;;;;;;;;1;05/11/19 12:04;02:36:59;;;;;;;6,7396;5,3984;3,377;20;30;;;0,817161109229057;;;;;;;
;;;;;;;;;;;2;05/11/19 18:11;08:44:00;;;;;;;4,8523;3,5111;1,4897;20,9;29;;;0,360475245608092;;;;;;;
;;;;;;;;;;;3;06/11/19 08:58;23:30:59;;;;;;;3,3944;2,0532;0,0318000000000005;19,9;26;;;0,00769491361370578;;;;;;;
;;;;;;;;;;;4;06/11/19 11:32;26:05:00;;;;;;;3,395;2,0538;0,0324;20,1;26;;;0,00784010066302085;;;;;;;
;;;;;;;;;;;5;06/11/19 15:47;30:20:00;;;;;;;3,3937;2,0525;0,0311000000000003;20;25;;;0,00752552872283801;;;;;;;
;;;;;;;;;;;6;07/11/19 09:08;47:41:00;;;;;;;3,3919;2,0507;0,0293000000000001;20;31;;;0,00708996757489234;;;;;;;
;;;;;;;;;;;7;07/11/19 11:48;50:21:00;;;;;;;3,392;2,0508;0,0293999999999999;19,9;32;;;0,00711416541644482;;;;;;;
;;;;;;;;;;;8;07/11/19 15:56;54:29:00;;;;;;;3,39;2,0488;0,0274000000000001;19,8;35;;;0,00663020858539421;;;;;;;
;;;;;;;;;;;9;08/11/19 09:25;71:58:00;;;;;;;3,3877;2,0465;0,0251000000000001;20,1;26;;;0,00607365822968594;;;;;;;
;;;;;;;;;;;10;08/11/19 14:24;76:57:00;;;;;;;3,3873;2,0461;0,0247000000000002;20,1;25;;;0,00597686686347582;;;;;;;
35;PS;Brouté;Témoin;1;1,5;2,5;2;1;2;1,8;0;03/09/19 08:59;00:00:00;1,3336;4,7314;3,3978;170;134;36;36,135;34,8014;31,4036;20,2;30;-2,31641874117821;NA;1;-0,250631379802803;23:42:01,75;31/12/99 23:52;47,8791666666667;10,5950909411972;;
;;;;;;;;;;;1;03/09/19 12:10;03:11:00;;;;;;;34,8878;33,5542;30,1564;20,4;29;;;0,960284808111172;;;;;;;
;;;;;;;;;;;2;03/09/19 16:46;07:47:00;;;;;;;33,4235;32,0899;28,6921;20,1;27;;;0,913656396081978;;;;;;;
;;;;;;;;;;;3;04/09/19 08:40;23:41:00;;;;;;;27,5123;26,1787;22,7809;19,9;25;;;0,725423199887911;;;;;;;
;;;;;;;;;;;4;04/09/19 11:22;26:23:00;;;;;;;26,6339;25,3003;21,9025;19,9;28;;;0,697451884497319;;;;;;;
;;;;;;;;;;;5;04/09/19 15:38;30:39:00;;;;;;;25,0325;23,6989;20,3011;20,1;29;;;0,646457730960782;;;;;;;
;;;;;;;;;;;6;05/09/19 08:18;47:19:00;;;;;;;20,2434;18,9098;15,512;19,8;28;;;0,493956106943153;;;;;;;
;;;;;;;;;;;7;05/09/19 11:37;50:38:00;;;;;;;19,3841;18,0505;14,6527;20;29;;;0,466593002076195;;;;;;;
;;;;;;;;;;;8;05/09/19 15:46;54:47:00;;;;;;;18,2796;16,946;13,5482;20;26;;;0,431421875199022;;;;;;;
;;;;;;;;;;;9;06/09/19 08:50;71:51:00;;;;;;;13,0313;11,6977;8,2999;20;27;;;0,264297723827841;;;;;;;
;;;;;;;;;;;10;06/09/19 11:59;75:00:00;;;;;;;11,9975;10,6639;7,2661;20;26;;;0,231377931192602;;;;;;;
;;;;;;;;;;;11;06/09/19 16:06;79:07:00;;;;;;;10,7276;9,394;5,9962;20;27;;;0,190939892241654;;;;;;;
;;;;;;;;;;;12;09/09/19 08:26;143:27:00;;;;;;;4,8452;3,5116;0,1138;20;25;;;0,00362378835547518;;;;;;;
35;PS;Brouté;Témoin;2;1;1,5;2;1,5;2;1,6;0;03/09/19 09:00;00:00:00;1,3437;3,3643;2,0206;170;154;16;18,7823;17,4386;15,418;20,2;30;-3,0573582378902;0,0357195882411167;1;-0,400680896061807;23:49:33,02;31/12/99 05:56;29,9488888888889;7,91844006730674;;
;;;;;;;;;;;1;03/09/19 12:10;03:10:00;;;;;;;17,9073;16,5636;14,543;20,4;29;;;0,943248151511221;;;;;;;
;;;;;;;;;;;2;03/09/19 16:47;07:47:00;;;;;;;16,795;15,4513;13,4307;20,1;27;;;0,871105201712284;;;;;;;
;;;;;;;;;;;3;04/09/19 08:40;23:39:59;;;;;;;12,3704;11,0267;9,0061;19,9;25;;;0,584128940199766;;;;;;;
;;;;;;;;;;;4;04/09/19 11:23;26:23:00;;;;;;;11,7169;10,3732;8,3526;19,9;28;;;0,541743416785575;;;;;;;
;;;;;;;;;;;5;04/09/19 15:38;30:38:00;;;;;;;10,5253;9,1816;7,161;20,1;29;;;0,46445712803217;;;;;;;
;;;;;;;;;;;6;05/09/19 08:18;47:18:00;;;;;;;6,8337;5,49;3,4694;19,8;28;;;0,225022700739395;;;;;;;
;;;;;;;;;;;7;05/09/19 11:37;50:37:00;;;;;;;6,1827;4,839;2,8184;20;29;;;0,182799325463744;;;;;;;
;;;;;;;;;;;8;05/09/19 15:46;54:46:00;;;;;;;5,3325;3,9888;1,9682;20;26;;;0,127655986509275;;;;;;;
;;;;;;;;;;;9;06/09/19 08:51;71:51:00;;;;;;;3,442;2,0983;0,0777000000000001;20;27;;;0,00503956414580361;;;;;;;
;;;;;;;;;;;10;06/09/19 11:59;74:59:00;;;;;;;3,4403;2,0966;0,0760000000000005;20;26;;;0,00492930341159687;;;;;;;
;;;;;;;;;;;11;06/09/19 16:07;79:07:00;;;;;;;3,4389;2,0952;0,0746000000000002;20;27;;;0,0048385004540148;;;;;;;
;;;;;;;;;;;12;09/09/19 08:27;143:27:00;;;;;;;3,4247;2,081;0,0604000000000005;20;25;;;0,0039174990271112;;;;;;;
35;PS;Brouté;Témoin;3;2,5;2,5;3;2;2,5;2,5;0;03/09/19 09:00;00:00:00;1,0364;4,8193;3,7829;170;138;32;29,7753;28,7389;24,956;20,2;30;-2,23751316162029;0,0259324856591503;1;-0,339168478085165;23:49:28,93;31/12/99 11:22;35,3805555555556;8,45911866557403;;
;;;;;;;;;;;1;03/09/19 12:11;03:11:00;;;;;;;28,6054;27,569;23,7861;20,4;29;;;0,953121493829139;;;;;;;
;;;;;;;;;;;2;03/09/19 16:51;07:50:59;;;;;;;27,0383;26,0019;22,219;20,1;27;;;0,890326975476839;;;;;;;
;;;;;;;;;;;3;04/09/19 08:41;23:41:00;;;;;;;20,8724;19,836;16,0531;19,9;25;;;0,643256130790191;;;;;;;
;;;;;;;;;;;4;04/09/19 11:23;26:23:00;;;;;;;19,9194;18,883;15,1001;19,9;28;;;0,605068921301491;;;;;;;
;;;;;;;;;;;5;04/09/19 15:39;30:39:00;;;;;;;18,387;17,3506;13,5677;20,1;29;;;0,54366485013624;;;;;;;
;;;;;;;;;;;6;05/09/19 08:19;47:19:00;;;;;;;13,5075;12,4711;8,6882;19,8;28;;;0,348140727680718;;;;;;;
;;;;;;;;;;;7;05/09/19 11:38;50:38:00;;;;;;;12,6283;11,5919;7,809;20;29;;;0,312910722872255;;;;;;;
;;;;;;;;;;;8;05/09/19 15:46;54:46:00;;;;;;;11,5981;10,5617;6,7788;20;26;;;0,271630068921301;;;;;;;
;;;;;;;;;;;9;06/09/19 08:51;71:51:00;;;;;;;7,5353;6,4989;2,716;20;27;;;0,108831543516589;;;;;;;
;;;;;;;;;;;10;06/09/19 11:59;74:59:00;;;;;;;6,9099;5,8735;2,0906;20;26;;;0,0837714377304055;;;;;;;
;;;;;;;;;;;11;06/09/19 16:08;79:08:00;;;;;;;6,2307;5,1943;1,4114;20;27;;;0,0565555377464337;;;;;;;
;;;;;;;;;;;12;09/09/19 08:27;143:27:00;;;;;;;4,9174;3,881;0,0980999999999996;20;25;;;0,00393091841641287;;;;;;;
35;PS;Brouté;Témoin;4;2;1,5;1,5;2;2;1,8;0;03/09/19 09:01;00:00:00;1,3488;5,0243;3,6755;170;146;24;26,0399;24,6911;21,0156;20,2;30;-1,89622452414928;0,097075227860155;1;-0,33163808021235;23:59:20,12;31/12/99 12:11;36,1838888888889;6,52972384709563;;
;;;;;;;;;;;1;03/09/19 12:12;03:10:59;;;;;;;25,1357;23,7869;20,1114;20,4;29;;;0,956974818706104;;;;;;;
;;;;;;;;;;;2;03/09/19 16:51;07:49:59;;;;;;;23,9615;22,6127;18,9372;20,1;27;;;0,901102038485696;;;;;;;
;;;;;;;;;;;3;04/09/19 08:41;23:39:59;;;;;;;18,9691;17,6203;13,9448;19,9;25;;;0,663545175964522;;;;;;;
;;;;;;;;;;;4;04/09/19 11:23;26:22:00;;;;;;;18,2086;16,8598;13,1843;19,9;28;;;0,627357772321514;;;;;;;
;;;;;;;;;;;5;04/09/19 15:39;30:38:00;;;;;;;17,0135;15,6647;11,9892;20,1;29;;;0,570490492776794;;;;;;;
;;;;;;;;;;;6;05/09/19 08:19;47:18:00;;;;;;;12,5225;11,1737;7,4982;19,8;28;;;0,356792097299149;;;;;;;
;;;;;;;;;;;7;05/09/19 11:38;50:37:00;;;;;;;11,6881;10,3393;6,6638;20;29;;;0,317088258246255;;;;;;;
;;;;;;;;;;;8;05/09/19 15:47;54:46:00;;;;;;;10,6935;9,3447;5,6692;20;26;;;0,269761510496964;;;;;;;
;;;;;;;;;;;9;06/09/19 08:51;71:50:00;;;;;;;6,7701;5,4213;1,7458;20;27;;;0,0830716229848303;;;;;;;
;;;;;;;;;;;10;06/09/19 12:00;74:59:00;;;;;;;6,2231;4,8743;1,1988;20;26;;;0,0570433392337121;;;;;;;
;;;;;;;;;;;11;06/09/19 16:08;79:07:00;;;;;;;5,6391;4,2903;0,6148;20;27;;;0,0292544585926645;;;;;;;
;;;;;;;;;;;12;09/09/19 08:27;143:26:00;;;;;;;5,1231;3,7743;0,0987999999999998;20;25;;;0,00470126953310873;;;;;;;
36;PS;Brouté;Témoin;1;1,5;1,5;2;1;1,5;1,5;0;05/11/19 09:27;00:00:00;1,3096;4,7432;3,4336;150;126;24;19,4555;18,1459;14,7123;18,4;37;-2,61288671289821;0,0241554054054054;1;-0,609803213461342;23:48:24,80;30/12/99 19:40;19,6786111111111;6,98974836905872;;
;;;;;;;;;;;1;05/11/19 12:04;02:36:59;;;;;;;18,3852;17,0756;13,642;20;30;;;0,927251347511946;;;;;;;
;;;;;;;;;;;2;05/11/19 18:11;08:44:00;;;;;;;15,9184;14,6088;11,1752;20,9;29;;;0,759582118363546;;;;;;;
;;;;;;;;;;;3;06/11/19 08:58;23:30:59;;;;;;;10,4583;9,1487;5,7151;19,9;26;;;0,388457277244211;;;;;;;
;;;;;;;;;;;4;06/11/19 11:33;26:06:00;;;;;;;9,4888;8,1792;4,7456;20,1;26;;;0,322560034800813;;;;;;;
;;;;;;;;;;;5;06/11/19 15:48;30:21:00;;;;;;;8,1808;6,8712;3,4376;20;25;;;0,233654833030865;;;;;;;
;;;;;;;;;;;6;07/11/19 09:08;47:41:00;;;;;;;4,8542;3,5446;0,111;20;31;;;0,0075447074896515;;;;;;;
;;;;;;;;;;;7;07/11/19 11:49;50:22:00;;;;;;;4,8284;3,5188;0,0852000000000004;19,9;32;;;0,00579107277584065;;;;;;;
;;;;;;;;;;;8;07/11/19 15:56;54:29:00;;;;;;;4,8221;3,5125;0,0789;19,8;35;;;0,00536285964804959;;;;;;;
;;;;;;;;;;;9;08/11/19 09:26;71:59:00;;;;;;;4,8138;3,5042;0,0705999999999998;20,1;26;;;0,00479870584476933;;;;;;;
;;;;;;;;;;;10;08/11/19 14:24;76:57:00;;;;;;;4,8122;3,5026;0,069;20,1;25;;;0,00468995330437797;;;;;;;
36;PS;Brouté;Témoin;2;0,5;;;;;0,5;0;05/11/19 09:28;00:00:00;1,02;1,3356;0,3156;150;140;10;4,1055;3,0855;2,7699;18,4;37;-13,2409861447997;0,0336660329531056;1;-1,50866645990786;24:00:40,01;30/12/99 07:57;7,95416666666667;31,6856780735108;Structure détruitre pour retirer sable;
;;;;;;;;;;;1;05/11/19 12:04;02:36:00;;;;;;;3,6559;2,6359;2,3203;20;30;;;0,837683670890646;;;;;;;
;;;;;;;;;;;2;05/11/19 18:12;08:44:00;;;;;;;2,5856;1,5656;1,25;20,9;29;;;0,451279829596736;;;;;;;
;;;;;;;;;;;3;06/11/19 08:59;23:30:59;;;;;;;1,347;0,327;0,0114000000000001;19,9;26;;;0,00411567204592226;;;;;;;
;;;;;;;;;;;4;06/11/19 11:33;26:05:00;;;;;;;1,3479;0,3279;0,0123000000000002;20,1;26;;;0,00444059352323196;;;;;;;
;;;;;;;;;;;5;06/11/19 15:48;30:20:00;;;;;;;1,3473;0,3273;0,0117;20;25;;;0,00422397920502547;;;;;;;
;;;;;;;;;;;6;07/11/19 09:09;47:41:00;;;;;;;1,3464;0,3264;0,0108000000000001;20;31;;;0,00389905772771585;;;;;;;
;;;;;;;;;;;7;07/11/19 11:49;50:21:00;;;;;;;1,3464;0,3264;0,0108000000000001;19,9;32;;;0,00389905772771585;;;;;;;
;;;;;;;;;;;8;07/11/19 15:57;54:29:00;;;;;;;1,3459;0,3259;0,0103000000000002;19,8;35;;;0,00371854579587718;;;;;;;
;;;;;;;;;;;9;08/11/19 09:26;71:58:00;;;;;;;1,3444;0,3244;0,00880000000000014;20,1;26;;;0,00317701000036107;;;;;;;
;;;;;;;;;;;10;08/11/19 14:25;76:57:00;;;;;;;1,3445;0,3245;0,00890000000000013;20,1;25;;;0,00321311238672881;;;;;;;
36;PS;Brouté;Témoin;3;3,5;3,5;3;3;3,5;3,3;0;05/11/19 09:28;00:00:00;1,0319;9,1742;8,1423;150;102;48;49,1614;48,1295;39,9872;18,4;37;-1,96976559485605;0,0775456566326467;1;-0,401088908525638;23:56:50,80;31/12/99 05:55;29,9186111111111;5,89514019380273;;
;;;;;;;;;;;1;05/11/19 12:05;02:36:59;;;;;;;47,3498;46,3179;38,1756;20;30;;;0,954695502560819;;;;;;;
;;;;;;;;;;;2;05/11/19 18:12;08:44:00;;;;;;;43,1349;42,103;33,9607;20,9;29;;;0,849289272567222;;;;;;;
;;;;;;;;;;;3;06/11/19 08:59;23:30:59;;;;;;;33,2507;32,2188;24,0765;19,9;26;;;0,60210517365557;;;;;;;
;;;;;;;;;;;4;06/11/19 11:34;26:06:00;;;;;;;31,5465;30,5146;22,3723;20,1;26;;;0,559486535691421;;;;;;;
;;;;;;;;;;;5;06/11/19 15:48;30:20:00;;;;;;;28,9856;27,9537;19,8114;20;25;;;0,495443541933419;;;;;;;
;;;;;;;;;;;6;07/11/19 09:09;47:41:00;;;;;;;17,2099;16,178;8,0357;20;31;;;0,200956806177977;;;;;;;
;;;;;;;;;;;7;07/11/19 11:50;50:22:00;;;;;;;16,1086;15,0767;6,9344;19,9;32;;;0,173415492957746;;;;;;;
;;;;;;;;;;;8;07/11/19 15:57;54:29:00;;;;;;;14,5341;13,5022;5,3599;19,8;35;;;0,134040392925736;;;;;;;
;;;;;;;;;;;9;08/11/19 09:27;71:59:00;;;;;;;10,3898;9,3579;1,2156;20,1;26;;;0,0303997279129321;;;;;;;
;;;;;;;;;;;10;08/11/19 14:25;76:57:00;;;;;;;9,8056;8,7737;0,631399999999999;20,1;25;;;0,0157900528169014;;;;;;;
36;PS;Brouté;Témoin;4;3,5;4;4,5;4;4;4;0;05/11/19 09:29;00:00:00;1,3233;5,1725;3,8492;150;102;48;39,6628;38,3395;34,4903;18,4;37;-5,06760676476427;0,0851778724583462;1;-0,565557039484453;23:57:06,80;30/12/99 21:13;21,2180555555556;12,4701236620596;;
;;;;;;;;;;;1;05/11/19 12:05;02:35:59;;;;;;;37,4337;36,1104;32,2612;20;30;;;0,935370234529708;;;;;;;
;;;;;;;;;;;2;05/11/19 18:13;08:44:00;;;;;;;32,5615;31,2382;27,389;20,9;29;;;0,794107328727208;;;;;;;
;;;;;;;;;;;3;06/11/19 09:00;23:30:59;;;;;;;20,2063;18,883;15,0338;19,9;26;;;0,435884871978498;;;;;;;
;;;;;;;;;;;4;06/11/19 11:34;26:05:00;;;;;;;18,3103;16,987;13,1378;20,1;26;;;0,380912894350006;;;;;;;
;;;;;;;;;;;5;06/11/19 15:49;30:20:00;;;;;;;15,2095;13,8862;10,037;20;25;;;0,291009356253787;;;;;;;
;;;;;;;;;;;6;07/11/19 09:10;47:41:00;;;;;;;6,815;5,4917;1,6425;20;31;;;0,0476220850499996;;;;;;;
;;;;;;;;;;;7;07/11/19 11:50;50:21:00;;;;;;;6,3505;5,0272;1,178;19,9;32;;;0,0341545304042006;;;;;;;
;;;;;;;;;;;8;07/11/19 15:57;54:28:00;;;;;;;5,8339;4,5106;0,6614;19,8;35;;;0,0191764061199816;;;;;;;
;;;;;;;;;;;9;08/11/19 09:27;71:58:00;;;;;;;5,3364;4,0131;0,1639;20,1;26;;;0,00475206072431959;;;;;;;
;;;;;;;;;;;10;08/11/19 14:26;76:57:00;;;;;;;5,3308;4,0075;0,1583;20,1;25;;;0,00458969623343374;;;;;;;
36;PS;Non Brouté;Exclos;1;2,5;;;;;2,5;0;05/11/19 09:29;00:00:00;1,3233;4,0054;2,6821;150;110;40;28,7864;27,4631;24,781;18,4;37;-4,01891809188769;0,134459316704572;1;-0,434975998315321;23:53:31,80;31/12/99 03:35;27,5877777777778;14,9136870362775;Structure détruitre pour retirer sable;
;;;;;;;;;;;1;05/11/19 12:06;02:36:59;;;;;;;27,5064;26,1831;23,501;20;30;;;0,948347524312982;;;;;;;
;;;;;;;;;;;2;05/11/19 18:13;08:44:00;;;;;;;24,5679;23,2446;20,5625;20,9;29;;;0,829768774464307;;;;;;;
;;;;;;;;;;;3;06/11/19 09:00;23:30:59;;;;;;;18,1847;16,8614;14,1793;19,9;26;;;0,572184334772608;;;;;;;
;;;;;;;;;;;4;06/11/19 11:34;26:05:00;;;;;;;16,9467;15,6234;12,9413;20,1;26;;;0,52222670594407;;;;;;;
;;;;;;;;;;;5;06/11/19 15:50;30:21:00;;;;;;;15,0526;13,7293;11,0472;20;25;;;0,445793147976272;;;;;;;
;;;;;;;;;;;6;07/11/19 09:10;47:41:00;;;;;;;6,5826;5,2593;2,5772;20;31;;;0,103999031516081;;;;;;;
;;;;;;;;;;;7;07/11/19 11:50;50:21:00;;;;;;;5,7881;4,4648;1,7827;19,9;32;;;0,0719381784431621;;;;;;;
;;;;;;;;;;;8;07/11/19 15:58;54:29:00;;;;;;;4,9101;3,5868;0,9047;19,8;35;;;0,036507808401598;;;;;;;
;;;;;;;;;;;9;08/11/19 09:28;71:59:00;;;;;;;4,0959;2,7726;0,0905000000000005;20,1;26;;;0,00365199144505873;;;;;;;
;;;;;;;;;;;10;08/11/19 14:26;76:57:00;;;;;;;4,0921;2,7688;0,0867000000000004;20,1;25;;;0,0034986481578629;;;;;;;
36;PS;Non Brouté;Exclos;2;1;;;;;1;0;05/11/19 09:30;00:00:00;1,0202;2,5837;1,5635;150;128;22;14,4354;13,4152;11,8517;18,4;37;-4,70661822455745;0,0320690757914935;1;-0,620906502366376;23:53:46,59;30/12/99 19:19;19,3266666666667;14,0709945634794;Structure détruitre pour retirer sable;
;;;;;;;;;;;1;05/11/19 12:06;02:35:59;;;;;;;13,5715;12,5513;10,9878;20;30;;;0,92710750356489;;;;;;;
;;;;;;;;;;;2;05/11/19 18:14;08:44:00;;;;;;;11,6434;10,6232;9,0597;20,9;29;;;0,76442198165664;;;;;;;
;;;;;;;;;;;3;06/11/19 09:01;23:30:59;;;;;;;7,2263;6,2061;4,6426;19,9;26;;;0,391724393968798;;;;;;;
;;;;;;;;;;;4;06/11/19 11:35;26:05:00;;;;;;;6,3576;5,3374;3,7739;20,1;26;;;0,318426892344558;;;;;;;
;;;;;;;;;;;5;06/11/19 15:50;30:20:00;;;;;;;5,087;4,0668;2,5033;20;25;;;0,211218643738873;;;;;;;
;;;;;;;;;;;6;07/11/19 09:11;47:41:00;;;;;;;2,6387;1,6185;0,0550000000000002;20;31;;;0,00464068445876964;;;;;;;
;;;;;;;;;;;7;07/11/19 11:51;50:21:00;;;;;;;2,637;1,6168;0,0533000000000001;19,9;32;;;0,00449724512095312;;;;;;;
;;;;;;;;;;;8;07/11/19 15:58;54:28:00;;;;;;;2,6346;1,6144;0,0508999999999999;19,8;35;;;0,00429474252638862;;;;;;;
;;;;;;;;;;;9;08/11/19 09:28;71:58:00;;;;;;;2,6296;1,6094;0,0459000000000001;20,1;26;;;0,00387286212104593;;;;;;;
;;;;;;;;;;;10;08/11/19 14:27;76:57:00;;;;;;;2,6293;1,6091;0,0456000000000003;20,1;25;;;0,00384754929672539;;;;;;;
36;PS;Non Brouté;Exclos;3;2,5;;;;;2,5;0;05/11/19 09:30;00:00:00;1,3538;4,9936;3,6398;150;116;34;29,9295;28,5757;24,9359;18,4;37;-3,78148546471236;0,0529424693664487;1;-0,551969281014923;23:55:33,54;30/12/99 21:44;21,7402777777778;9,34117259190065;Structure détruitre pour retirer sable;
;;;;;;;;;;;1;05/11/19 12:06;02:35:59;;;;;;;28,4178;27,064;23,4242;20;30;;;0,939376561503695;;;;;;;
;;;;;;;;;;;2;05/11/19 18:14;08:44:00;;;;;;;24,6729;23,3191;19,6793;20,9;29;;;0,789195497254962;;;;;;;
;;;;;;;;;;;3;06/11/19 09:02;23:31:59;;;;;;;16,3114;14,9576;11,3178;19,9;26;;;0,45387573739067;;;;;;;
;;;;;;;;;;;4;06/11/19 11:35;26:05:00;;;;;;;14,92;13,5662;9,9264;20,1;26;;;0,398076668578235;;;;;;;
;;;;;;;;;;;5;06/11/19 15:51;30:21:00;;;;;;;12,504;11,1502;7,5104;20;25;;;0,301188246664448;;;;;;;
;;;;;;;;;;;6;07/11/19 09:11;47:41:00;;;;;;;5,968;4,6142;0,9744;20;31;;;0,0390761913546333;;;;;;;
;;;;;;;;;;;7;07/11/19 11:51;50:21:00;;;;;;;5,644;4,2902;0,6504;19,9;32;;;0,026082876495334;;;;;;;
;;;;;;;;;;;8;07/11/19 15:59;54:29:00;;;;;;;5,3057;3,9519;0,3121;19,8;35;;;0,0125160912579855;;;;;;;
;;;;;;;;;;;9;08/11/19 09:29;71:59:00;;;;;;;5,1282;3,7744;0,1346;20,1;26;;;0,00539784006191875;;;;;;;
