"Titre de tracé : 20177023"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20177023, SEN S/N: 20177023)","Coupleur détaché (LGR S/N: 20177023)","Pile défectueuse (LGR S/N: 20177023)","Coupleur attaché (LGR S/N: 20177023)","Hôte connecté (LGR S/N: 20177023)","Fin de fichier (LGR S/N: 20177023)"
2685,11/02/18 05:57:23 PM,-12.361,,,,,
2686,11/02/18 06:57:23 PM,-12.361,,,,,
2687,11/02/18 07:57:23 PM,-12.361,,,,,
2688,11/02/18 08:57:23 PM,-12.361,,,,,
2689,11/02/18 09:57:23 PM,-12.361,,,,,
2690,11/02/18 10:57:23 PM,-12.214,,,,,
2691,11/02/18 11:57:23 PM,-12.214,,,,,
2692,11/03/18 12:57:23 AM,-12.068,,,,,
2693,11/03/18 01:57:23 AM,-12.068,,,,,
2694,11/03/18 02:57:23 AM,-11.922,,,,,
2695,11/03/18 03:57:23 AM,-11.922,,,,,
2696,11/03/18 04:57:23 AM,-11.922,,,,,
2697,11/03/18 05:57:23 AM,-11.922,,,,,
2698,11/03/18 06:57:23 AM,-11.922,,,,,
2699,11/03/18 07:57:23 AM,-11.922,,,,,
2700,11/03/18 08:57:23 AM,-11.922,,,,,
2701,11/03/18 09:57:23 AM,-11.922,,,,,
2702,11/03/18 10:57:23 AM,-11.922,,,,,
2703,11/03/18 11:57:23 AM,-12.068,,,,,
2704,11/03/18 12:57:23 PM,-12.068,,,,,
2705,11/03/18 01:57:23 PM,-12.068,,,,,
2706,11/03/18 02:57:23 PM,-12.214,,,,,
2707,11/03/18 03:57:23 PM,-12.214,,,,,
2708,11/03/18 04:57:23 PM,-12.361,,,,,
2709,11/03/18 05:57:23 PM,-12.361,,,,,
2710,11/03/18 06:57:23 PM,-12.509,,,,,
2711,11/03/18 07:57:23 PM,-12.509,,,,,
2712,11/03/18 08:57:23 PM,-12.509,,,,,
2713,11/03/18 09:57:23 PM,-12.509,,,,,
2714,11/03/18 10:57:23 PM,-12.658,,,,,
2715,11/03/18 11:57:23 PM,-12.658,,,,,
2716,11/04/18 12:57:23 AM,-12.658,,,,,
2717,11/04/18 01:57:23 AM,-12.658,,,,,
2718,11/04/18 02:57:23 AM,-12.807,,,,,
2719,11/04/18 03:57:23 AM,-12.807,,,,,
2720,11/04/18 04:57:23 AM,-12.807,,,,,
2721,11/04/18 05:57:23 AM,-12.807,,,,,
2722,11/04/18 06:57:23 AM,-12.956,,,,,
2723,11/04/18 07:57:23 AM,-12.956,,,,,
2724,11/04/18 08:57:23 AM,-12.956,,,,,
2725,11/04/18 09:57:23 AM,-12.956,,,,,
2726,11/04/18 10:57:23 AM,-13.107,,,,,
2727,11/04/18 11:57:23 AM,-13.107,,,,,
2728,11/04/18 12:57:23 PM,-13.107,,,,,
2729,11/04/18 01:57:23 PM,-13.107,,,,,
2730,11/04/18 02:57:23 PM,-13.258,,,,,
2731,11/04/18 03:57:23 PM,-13.258,,,,,
2732,11/04/18 04:57:23 PM,-13.258,,,,,
2733,11/04/18 05:57:23 PM,-13.258,,,,,
2734,11/04/18 06:57:23 PM,-13.258,,,,,
2735,11/04/18 07:57:23 PM,-13.258,,,,,
2736,11/04/18 08:57:23 PM,-13.107,,,,,
2737,11/04/18 09:57:23 PM,-13.107,,,,,
2738,11/04/18 10:57:23 PM,-13.107,,,,,
2739,11/04/18 11:57:23 PM,-12.956,,,,,
2740,11/05/18 12:57:23 AM,-12.956,,,,,
2741,11/05/18 01:57:23 AM,-12.956,,,,,
2742,11/05/18 02:57:23 AM,-12.807,,,,,
2743,11/05/18 03:57:23 AM,-12.807,,,,,
2744,11/05/18 04:57:23 AM,-12.807,,,,,
2745,11/05/18 05:57:23 AM,-12.807,,,,,
2746,11/05/18 06:57:23 AM,-12.956,,,,,
2747,11/05/18 07:57:23 AM,-12.956,,,,,
2748,11/05/18 08:57:23 AM,-12.956,,,,,
2749,11/05/18 09:57:23 AM,-13.107,,,,,
2750,11/05/18 10:57:23 AM,-13.107,,,,,
2751,11/05/18 11:57:23 AM,-13.258,,,,,
2752,11/05/18 12:57:23 PM,-13.258,,,,,
2753,11/05/18 01:57:23 PM,-13.258,,,,,
2754,11/05/18 02:57:23 PM,-13.409,,,,,
2755,11/05/18 03:57:23 PM,-13.409,,,,,
2756,11/05/18 04:57:23 PM,-13.409,,,,,
2757,11/05/18 05:57:23 PM,-13.409,,,,,
2758,11/05/18 06:57:23 PM,-13.562,,,,,
2759,11/05/18 07:57:23 PM,-13.562,,,,,
2760,11/05/18 08:57:23 PM,-13.562,,,,,
2761,11/05/18 09:57:23 PM,-13.715,,,,,
2762,11/05/18 10:57:23 PM,-13.715,,,,,
2763,11/05/18 11:57:23 PM,-13.715,,,,,
2764,11/06/18 12:57:23 AM,-13.715,,,,,
2765,11/06/18 01:57:23 AM,-13.868,,,,,
2766,11/06/18 02:57:23 AM,-13.868,,,,,
2767,11/06/18 03:57:23 AM,-13.868,,,,,
2768,11/06/18 04:57:23 AM,-13.868,,,,,
2769,11/06/18 05:57:23 AM,-14.023,,,,,
2770,11/06/18 06:57:23 AM,-14.023,,,,,
2771,11/06/18 07:57:23 AM,-14.023,,,,,
2772,11/06/18 08:57:23 AM,-14.023,,,,,
2773,11/06/18 09:57:23 AM,-14.023,,,,,
2774,11/06/18 10:57:23 AM,-14.178,,,,,
2775,11/06/18 11:57:23 AM,-14.178,,,,,
2776,11/06/18 12:57:23 PM,-14.178,,,,,
2777,11/06/18 01:57:23 PM,-14.178,,,,,
2778,11/06/18 02:57:23 PM,-14.178,,,,,
2779,11/06/18 03:57:23 PM,-14.178,,,,,
2780,11/06/18 04:57:23 PM,-14.334,,,,,
2781,11/06/18 05:57:23 PM,-14.334,,,,,
2782,11/06/18 06:57:23 PM,-14.334,,,,,
2783,11/06/18 07:57:23 PM,-14.334,,,,,
2784,11/06/18 08:57:23 PM,-14.334,,,,,
2785,11/06/18 09:57:23 PM,-14.334,,,,,
2786,11/06/18 10:57:23 PM,-14.334,,,,,
2787,11/06/18 11:57:23 PM,-14.334,,,,,
2788,11/07/18 12:57:23 AM,-14.334,,,,,
2789,11/07/18 01:57:23 AM,-14.334,,,,,
2790,11/07/18 02:57:23 AM,-14.490,,,,,
2791,11/07/18 03:57:23 AM,-14.334,,,,,
2792,11/07/18 04:57:23 AM,-14.490,,,,,
2793,11/07/18 05:57:23 AM,-14.490,,,,,
2794,11/07/18 06:57:23 AM,-14.490,,,,,
2795,11/07/18 07:57:23 AM,-14.490,,,,,
2796,11/07/18 08:57:23 AM,-14.490,,,,,
2797,11/07/18 09:57:23 AM,-14.490,,,,,
2798,11/07/18 10:57:23 AM,-14.490,,,,,
2799,11/07/18 11:57:23 AM,-14.490,,,,,
2800,11/07/18 12:57:23 PM,-14.490,,,,,
2801,11/07/18 01:57:23 PM,-14.490,,,,,
2802,11/07/18 02:57:23 PM,-14.648,,,,,
2803,11/07/18 03:57:23 PM,-14.648,,,,,
2804,11/07/18 04:57:23 PM,-14.648,,,,,
2805,11/07/18 05:57:23 PM,-14.648,,,,,
2806,11/07/18 06:57:23 PM,-14.648,,,,,
2807,11/07/18 07:57:23 PM,-14.648,,,,,
2808,11/07/18 08:57:23 PM,-14.648,,,,,
2809,11/07/18 09:57:23 PM,-14.648,,,,,
2810,11/07/18 10:57:23 PM,-14.648,,,,,
2811,11/07/18 11:57:23 PM,-14.806,,,,,
2812,11/08/18 12:57:23 AM,-14.806,,,,,
2813,11/08/18 01:57:23 AM,-14.806,,,,,
2814,11/08/18 02:57:23 AM,-14.806,,,,,
2815,11/08/18 03:57:23 AM,-14.806,,,,,
2816,11/08/18 04:57:23 AM,-14.806,,,,,
2817,11/08/18 05:57:23 AM,-14.806,,,,,
2818,11/08/18 06:57:23 AM,-14.806,,,,,
2819,11/08/18 07:57:23 AM,-14.806,,,,,
2820,11/08/18 08:57:23 AM,-14.965,,,,,
2821,11/08/18 09:57:23 AM,-14.965,,,,,
2822,11/08/18 10:57:23 AM,-14.965,,,,,
2823,11/08/18 11:57:23 AM,-14.965,,,,,
2824,11/08/18 12:57:23 PM,-14.965,,,,,
2825,11/08/18 01:57:23 PM,-14.965,,,,,
2826,11/08/18 02:57:23 PM,-14.965,,,,,
2827,11/08/18 03:57:23 PM,-15.124,,,,,
2828,11/08/18 04:57:23 PM,-15.124,,,,,
2829,11/08/18 05:57:23 PM,-15.124,,,,,
2830,11/08/18 06:57:23 PM,-15.124,,,,,
2831,11/08/18 07:57:23 PM,-15.124,,,,,
2832,11/08/18 08:57:23 PM,-15.124,,,,,
2833,11/08/18 09:57:23 PM,-15.124,,,,,
2834,11/08/18 10:57:23 PM,-14.965,,,,,
2835,11/08/18 11:57:23 PM,-14.965,,,,,
2836,11/09/18 12:57:23 AM,-14.806,,,,,
2837,11/09/18 01:57:23 AM,-14.806,,,,,
2838,11/09/18 02:57:23 AM,-14.806,,,,,
2839,11/09/18 03:57:23 AM,-14.806,,,,,
2840,11/09/18 04:57:23 AM,-14.806,,,,,
2841,11/09/18 05:57:23 AM,-14.806,,,,,
2842,11/09/18 06:57:23 AM,-14.806,,,,,
2843,11/09/18 07:57:23 AM,-14.806,,,,,
2844,11/09/18 08:57:23 AM,-14.806,,,,,
2845,11/09/18 09:57:23 AM,-14.806,,,,,
2846,11/09/18 10:57:23 AM,-14.806,,,,,
2847,11/09/18 11:57:23 AM,-14.806,,,,,
2848,11/09/18 12:57:23 PM,-14.648,,,,,
2849,11/09/18 01:57:23 PM,-14.648,,,,,
2850,11/09/18 02:57:23 PM,-14.490,,,,,
2851,11/09/18 03:57:23 PM,-14.490,,,,,
2852,11/09/18 04:57:23 PM,-14.490,,,,,
2853,11/09/18 05:57:23 PM,-14.334,,,,,
2854,11/09/18 06:57:23 PM,-14.334,,,,,
2855,11/09/18 07:57:23 PM,-14.178,,,,,
2856,11/09/18 08:57:23 PM,-14.178,,,,,
2857,11/09/18 09:57:23 PM,-14.178,,,,,
2858,11/09/18 10:57:23 PM,-14.178,,,,,
2859,11/09/18 11:57:23 PM,-14.178,,,,,
2860,11/10/18 12:57:23 AM,-14.178,,,,,
2861,11/10/18 01:57:23 AM,-14.178,,,,,
2862,11/10/18 02:57:23 AM,-14.178,,,,,
2863,11/10/18 03:57:23 AM,-14.023,,,,,
2864,11/10/18 04:57:23 AM,-14.023,,,,,
2865,11/10/18 05:57:23 AM,-14.023,,,,,
2866,11/10/18 06:57:23 AM,-13.868,,,,,
2867,11/10/18 07:57:23 AM,-14.023,,,,,
2868,11/10/18 08:57:23 AM,-14.023,,,,,
2869,11/10/18 09:57:23 AM,-14.023,,,,,
2870,11/10/18 10:57:23 AM,-14.023,,,,,
2871,11/10/18 11:57:23 AM,-14.023,,,,,
2872,11/10/18 12:57:23 PM,-13.868,,,,,
2873,11/10/18 01:57:23 PM,-13.868,,,,,
2874,11/10/18 02:57:23 PM,-13.715,,,,,
2875,11/10/18 03:57:23 PM,-13.715,,,,,
2876,11/10/18 04:57:23 PM,-13.715,,,,,
2877,11/10/18 05:57:23 PM,-13.562,,,,,
2878,11/10/18 06:57:23 PM,-13.562,,,,,
2879,11/10/18 07:57:23 PM,-13.562,,,,,
2880,11/10/18 08:57:23 PM,-13.562,,,,,
2881,11/10/18 09:57:23 PM,-13.562,,,,,
2882,11/10/18 10:57:23 PM,-13.409,,,,,
2883,11/10/18 11:57:23 PM,-13.409,,,,,
2884,11/11/18 12:57:23 AM,-13.409,,,,,
2885,11/11/18 01:57:23 AM,-13.409,,,,,
2886,11/11/18 02:57:23 AM,-13.409,,,,,
2887,11/11/18 03:57:23 AM,-13.258,,,,,
2888,11/11/18 04:57:23 AM,-13.258,,,,,
2889,11/11/18 05:57:23 AM,-13.258,,,,,
2890,11/11/18 06:57:23 AM,-13.107,,,,,
2891,11/11/18 07:57:23 AM,-13.107,,,,,
2892,11/11/18 08:57:23 AM,-13.107,,,,,
2893,11/11/18 09:57:23 AM,-12.956,,,,,
2894,11/11/18 10:57:23 AM,-12.956,,,,,
2895,11/11/18 11:57:23 AM,-12.956,,,,,
2896,11/11/18 12:57:23 PM,-12.807,,,,,
2897,11/11/18 01:57:23 PM,-12.807,,,,,
2898,11/11/18 02:57:23 PM,-12.807,,,,,
2899,11/11/18 03:57:23 PM,-12.658,,,,,
2900,11/11/18 04:57:23 PM,-12.658,,,,,
2901,11/11/18 05:57:23 PM,-12.658,,,,,
2902,11/11/18 06:57:23 PM,-12.658,,,,,
2903,11/11/18 07:57:23 PM,-12.658,,,,,
2904,11/11/18 08:57:23 PM,-12.658,,,,,
2905,11/11/18 09:57:23 PM,-12.658,,,,,
2906,11/11/18 10:57:23 PM,-12.658,,,,,
2907,11/11/18 11:57:23 PM,-12.658,,,,,
2908,11/12/18 12:57:23 AM,-12.658,,,,,
2909,11/12/18 01:57:23 AM,-12.658,,,,,
2910,11/12/18 02:57:23 AM,-12.807,,,,,
2911,11/12/18 03:57:23 AM,-12.807,,,,,
2912,11/12/18 04:57:23 AM,-12.807,,,,,
2913,11/12/18 05:57:23 AM,-12.956,,,,,
2914,11/12/18 06:57:23 AM,-12.956,,,,,
2915,11/12/18 07:57:23 AM,-12.956,,,,,
2916,11/12/18 08:57:23 AM,-12.956,,,,,
2917,11/12/18 09:57:23 AM,-12.956,,,,,
2918,11/12/18 10:57:23 AM,-13.107,,,,,
2919,11/12/18 11:57:23 AM,-13.107,,,,,
2920,11/12/18 12:57:23 PM,-13.107,,,,,
2921,11/12/18 01:57:23 PM,-13.107,,,,,
2922,11/12/18 02:57:23 PM,-13.258,,,,,
2923,11/12/18 03:57:23 PM,-13.258,,,,,
2924,11/12/18 04:57:23 PM,-13.258,,,,,
2925,11/12/18 05:57:23 PM,-13.258,,,,,
2926,11/12/18 06:57:23 PM,-13.258,,,,,
2927,11/12/18 07:57:23 PM,-13.258,,,,,
2928,11/12/18 08:57:23 PM,-13.258,,,,,
2929,11/12/18 09:57:23 PM,-13.258,,,,,
2930,11/12/18 10:57:23 PM,-13.258,,,,,
2931,11/12/18 11:57:23 PM,-13.258,,,,,
2932,11/13/18 12:57:23 AM,-13.107,,,,,
2933,11/13/18 01:57:23 AM,-13.107,,,,,
2934,11/13/18 02:57:23 AM,-13.107,,,,,
2935,11/13/18 03:57:23 AM,-13.107,,,,,
2936,11/13/18 04:57:23 AM,-13.107,,,,,
2937,11/13/18 05:57:23 AM,-12.956,,,,,
2938,11/13/18 06:57:23 AM,-12.956,,,,,
2939,11/13/18 07:57:23 AM,-12.956,,,,,
2940,11/13/18 08:57:23 AM,-12.956,,,,,
2941,11/13/18 09:57:23 AM,-12.956,,,,,
2942,11/13/18 10:57:23 AM,-12.956,,,,,
2943,11/13/18 11:57:23 AM,-12.807,,,,,
2944,11/13/18 12:57:23 PM,-12.807,,,,,
2945,11/13/18 01:57:23 PM,-12.807,,,,,
2946,11/13/18 02:57:23 PM,-12.807,,,,,
2947,11/13/18 03:57:23 PM,-12.807,,,,,
2948,11/13/18 04:57:23 PM,-12.807,,,,,
2949,11/13/18 05:57:23 PM,-12.956,,,,,
2950,11/13/18 06:57:23 PM,-12.956,,,,,
2951,11/13/18 07:57:23 PM,-12.956,,,,,
2952,11/13/18 08:57:23 PM,-12.956,,,,,
2953,11/13/18 09:57:23 PM,-12.956,,,,,
2954,11/13/18 10:57:23 PM,-12.956,,,,,
2955,11/13/18 11:57:23 PM,-13.107,,,,,
2956,11/14/18 12:57:23 AM,-13.107,,,,,
2957,11/14/18 01:57:23 AM,-13.107,,,,,
2958,11/14/18 02:57:23 AM,-13.258,,,,,
2959,11/14/18 03:57:23 AM,-13.258,,,,,
2960,11/14/18 04:57:23 AM,-13.409,,,,,
2961,11/14/18 05:57:23 AM,-13.409,,,,,
2962,11/14/18 06:57:23 AM,-13.409,,,,,
2963,11/14/18 07:57:23 AM,-13.409,,,,,
2964,11/14/18 08:57:23 AM,-13.562,,,,,
2965,11/14/18 09:57:23 AM,-13.562,,,,,
2966,11/14/18 10:57:23 AM,-13.562,,,,,
2967,11/14/18 11:57:23 AM,-13.715,,,,,
2968,11/14/18 12:57:23 PM,-13.715,,,,,
2969,11/14/18 01:57:23 PM,-13.715,,,,,
2970,11/14/18 02:57:23 PM,-13.868,,,,,
2971,11/14/18 03:57:23 PM,-13.868,,,,,
2972,11/14/18 04:57:23 PM,-13.868,,,,,
2973,11/14/18 05:57:23 PM,-13.868,,,,,
2974,11/14/18 06:57:23 PM,-14.023,,,,,
2975,11/14/18 07:57:23 PM,-14.023,,,,,
2976,11/14/18 08:57:23 PM,-14.023,,,,,
2977,11/14/18 09:57:23 PM,-14.178,,,,,
2978,11/14/18 10:57:23 PM,-14.178,,,,,
2979,11/14/18 11:57:23 PM,-14.178,,,,,
2980,11/15/18 12:57:23 AM,-14.334,,,,,
2981,11/15/18 01:57:23 AM,-14.334,,,,,
2982,11/15/18 02:57:23 AM,-14.334,,,,,
2983,11/15/18 03:57:23 AM,-14.334,,,,,
2984,11/15/18 04:57:23 AM,-14.490,,,,,
2985,11/15/18 05:57:23 AM,-14.490,,,,,
2986,11/15/18 06:57:23 AM,-14.490,,,,,
2987,11/15/18 07:57:23 AM,-14.490,,,,,
2988,11/15/18 08:57:23 AM,-14.648,,,,,
2989,11/15/18 09:57:23 AM,-14.648,,,,,
2990,11/15/18 10:57:23 AM,-14.648,,,,,
2991,11/15/18 11:57:23 AM,-14.648,,,,,
2992,11/15/18 12:57:23 PM,-14.806,,,,,
2993,11/15/18 01:57:23 PM,-14.806,,,,,
2994,11/15/18 02:57:23 PM,-14.806,,,,,
2995,11/15/18 03:57:23 PM,-14.806,,,,,
2996,11/15/18 04:57:23 PM,-14.806,,,,,
2997,11/15/18 05:57:23 PM,-14.965,,,,,
2998,11/15/18 06:57:23 PM,-14.965,,,,,
2999,11/15/18 07:57:23 PM,-14.965,,,,,
3000,11/15/18 08:57:23 PM,-14.965,,,,,
3001,11/15/18 09:57:23 PM,-14.965,,,,,
3002,11/15/18 10:57:23 PM,-15.124,,,,,
3003,11/15/18 11:57:23 PM,-15.124,,,,,
3004,11/16/18 12:57:23 AM,-15.124,,,,,
3005,11/16/18 01:57:23 AM,-15.124,,,,,
3006,11/16/18 02:57:23 AM,-15.285,,,,,
3007,11/16/18 03:57:23 AM,-15.285,,,,,
3008,11/16/18 04:57:23 AM,-15.285,,,,,
3009,11/16/18 05:57:23 AM,-15.285,,,,,
3010,11/16/18 06:57:23 AM,-15.285,,,,,
3011,11/16/18 07:57:23 AM,-15.285,,,,,
3012,11/16/18 08:57:23 AM,-15.446,,,,,
3013,11/16/18 09:57:23 AM,-15.446,,,,,
3014,11/16/18 10:57:23 AM,-15.446,,,,,
3015,11/16/18 11:57:23 AM,-15.446,,,,,
3016,11/16/18 12:57:23 PM,-15.446,,,,,
3017,11/16/18 01:57:23 PM,-15.446,,,,,
3018,11/16/18 02:57:23 PM,-15.608,,,,,
3019,11/16/18 03:57:23 PM,-15.608,,,,,
3020,11/16/18 04:57:23 PM,-15.608,,,,,
3021,11/16/18 05:57:23 PM,-15.608,,,,,
3022,11/16/18 06:57:23 PM,-15.608,,,,,
3023,11/16/18 07:57:23 PM,-15.608,,,,,
3024,11/16/18 08:57:23 PM,-15.608,,,,,
3025,11/16/18 09:57:23 PM,-15.608,,,,,
3026,11/16/18 10:57:23 PM,-15.608,,,,,
3027,11/16/18 11:57:23 PM,-15.770,,,,,
3028,11/17/18 12:57:23 AM,-15.770,,,,,
3029,11/17/18 01:57:23 AM,-15.770,,,,,
3030,11/17/18 02:57:23 AM,-15.770,,,,,
3031,11/17/18 03:57:23 AM,-15.770,,,,,
3032,11/17/18 04:57:23 AM,-15.770,,,,,
3033,11/17/18 05:57:23 AM,-15.934,,,,,
3034,11/17/18 06:57:23 AM,-15.934,,,,,
3035,11/17/18 07:57:23 AM,-15.934,,,,,
3036,11/17/18 08:57:23 AM,-15.934,,,,,
3037,11/17/18 09:57:23 AM,-15.934,,,,,
3038,11/17/18 10:57:23 AM,-15.934,,,,,
3039,11/17/18 11:57:23 AM,-15.934,,,,,
3040,11/17/18 12:57:23 PM,-15.934,,,,,
3041,11/17/18 01:57:23 PM,-15.934,,,,,
3042,11/17/18 02:57:23 PM,-16.098,,,,,
3043,11/17/18 03:57:23 PM,-16.098,,,,,
3044,11/17/18 04:57:23 PM,-16.098,,,,,
3045,11/17/18 05:57:23 PM,-16.098,,,,,
3046,11/17/18 06:57:23 PM,-16.098,,,,,
3047,11/17/18 07:57:23 PM,-16.098,,,,,
3048,11/17/18 08:57:23 PM,-16.098,,,,,
3049,11/17/18 09:57:23 PM,-16.098,,,,,
3050,11/17/18 10:57:23 PM,-16.098,,,,,
3051,11/17/18 11:57:23 PM,-16.098,,,,,
3052,11/18/18 12:57:23 AM,-16.098,,,,,
3053,11/18/18 01:57:23 AM,-16.098,,,,,
3054,11/18/18 02:57:23 AM,-16.098,,,,,
3055,11/18/18 03:57:23 AM,-16.098,,,,,
3056,11/18/18 04:57:23 AM,-16.098,,,,,
3057,11/18/18 05:57:23 AM,-15.934,,,,,
3058,11/18/18 06:57:23 AM,-15.934,,,,,
3059,11/18/18 07:57:23 AM,-15.934,,,,,
3060,11/18/18 08:57:23 AM,-15.934,,,,,
3061,11/18/18 09:57:23 AM,-15.934,,,,,
3062,11/18/18 10:57:23 AM,-15.770,,,,,
3063,11/18/18 11:57:23 AM,-15.770,,,,,
3064,11/18/18 12:57:23 PM,-15.770,,,,,
3065,11/18/18 01:57:23 PM,-15.770,,,,,
3066,11/18/18 02:57:23 PM,-15.770,,,,,
3067,11/18/18 03:57:23 PM,-15.770,,,,,
3068,11/18/18 04:57:23 PM,-15.770,,,,,
3069,11/18/18 05:57:23 PM,-15.770,,,,,
3070,11/18/18 06:57:23 PM,-15.770,,,,,
3071,11/18/18 07:57:23 PM,-15.770,,,,,
3072,11/18/18 08:57:23 PM,-15.770,,,,,
3073,11/18/18 09:57:23 PM,-15.770,,,,,
3074,11/18/18 10:57:23 PM,-15.608,,,,,
3075,11/18/18 11:57:23 PM,-15.608,,,,,
3076,11/19/18 12:57:23 AM,-15.608,,,,,
3077,11/19/18 01:57:23 AM,-15.608,,,,,
3078,11/19/18 02:57:23 AM,-15.608,,,,,
3079,11/19/18 03:57:23 AM,-15.608,,,,,
3080,11/19/18 04:57:23 AM,-15.770,,,,,
3081,11/19/18 05:57:23 AM,-15.770,,,,,
3082,11/19/18 06:57:23 AM,-15.770,,,,,
3083,11/19/18 07:57:23 AM,-15.770,,,,,
3084,11/19/18 08:57:23 AM,-15.934,,,,,
3085,11/19/18 09:57:23 AM,-15.934,,,,,
3086,11/19/18 10:57:23 AM,-15.934,,,,,
3087,11/19/18 11:57:23 AM,-16.098,,,,,
3088,11/19/18 12:57:23 PM,-16.098,,,,,
3089,11/19/18 01:57:23 PM,-16.098,,,,,
3090,11/19/18 02:57:23 PM,-16.098,,,,,
3091,11/19/18 03:57:23 PM,-16.098,,,,,
3092,11/19/18 04:57:23 PM,-16.264,,,,,
3093,11/19/18 05:57:23 PM,-16.264,,,,,
3094,11/19/18 06:57:23 PM,-16.264,,,,,
3095,11/19/18 07:57:23 PM,-16.264,,,,,
3096,11/19/18 08:57:23 PM,-16.264,,,,,
3097,11/19/18 09:57:23 PM,-16.264,,,,,
3098,11/19/18 10:57:23 PM,-16.430,,,,,
3099,11/19/18 11:57:23 PM,-16.430,,,,,
3100,11/20/18 12:57:23 AM,-16.430,,,,,
3101,11/20/18 01:57:23 AM,-16.430,,,,,
3102,11/20/18 02:57:23 AM,-16.430,,,,,
3103,11/20/18 03:57:23 AM,-16.597,,,,,
3104,11/20/18 04:57:23 AM,-16.597,,,,,
3105,11/20/18 05:57:23 AM,-16.597,,,,,
3106,11/20/18 06:57:23 AM,-16.597,,,,,
3107,11/20/18 07:57:23 AM,-16.597,,,,,
3108,11/20/18 08:57:23 AM,-16.597,,,,,
3109,11/20/18 09:57:23 AM,-16.597,,,,,
3110,11/20/18 10:57:23 AM,-16.597,,,,,
3111,11/20/18 11:57:23 AM,-16.597,,,,,
3112,11/20/18 12:57:23 PM,-16.597,,,,,
3113,11/20/18 01:57:23 PM,-16.765,,,,,
3114,11/20/18 02:57:23 PM,-16.765,,,,,
3115,11/20/18 03:57:23 PM,-16.765,,,,,
3116,11/20/18 04:57:23 PM,-16.765,,,,,
3117,11/20/18 05:57:23 PM,-16.765,,,,,
3118,11/20/18 06:57:23 PM,-16.765,,,,,
3119,11/20/18 07:57:23 PM,-16.765,,,,,
3120,11/20/18 08:57:23 PM,-16.765,,,,,
3121,11/20/18 09:57:23 PM,-16.765,,,,,
3122,11/20/18 10:57:23 PM,-16.765,,,,,
3123,11/20/18 11:57:23 PM,-16.765,,,,,
3124,11/21/18 12:57:23 AM,-16.765,,,,,
3125,11/21/18 01:57:23 AM,-16.765,,,,,
3126,11/21/18 02:57:23 AM,-16.597,,,,,
3127,11/21/18 03:57:23 AM,-16.597,,,,,
3128,11/21/18 04:57:23 AM,-16.597,,,,,
3129,11/21/18 05:57:23 AM,-16.430,,,,,
3130,11/21/18 06:57:23 AM,-16.430,,,,,
3131,11/21/18 07:57:23 AM,-16.264,,,,,
3132,11/21/18 08:57:23 AM,-16.264,,,,,
3133,11/21/18 09:57:23 AM,-16.264,,,,,
3134,11/21/18 10:57:23 AM,-16.098,,,,,
3135,11/21/18 11:57:23 AM,-16.098,,,,,
3136,11/21/18 12:57:23 PM,-15.934,,,,,
3137,11/21/18 01:57:23 PM,-15.934,,,,,
3138,11/21/18 02:57:23 PM,-15.934,,,,,
3139,11/21/18 03:57:23 PM,-15.770,,,,,
3140,11/21/18 04:57:23 PM,-15.770,,,,,
3141,11/21/18 05:57:23 PM,-15.608,,,,,
3142,11/21/18 06:57:23 PM,-15.608,,,,,
3143,11/21/18 07:57:23 PM,-15.608,,,,,
3144,11/21/18 08:57:23 PM,-15.446,,,,,
3145,11/21/18 09:57:23 PM,-15.446,,,,,
3146,11/21/18 10:57:23 PM,-15.446,,,,,
3147,11/21/18 11:57:23 PM,-15.285,,,,,
3148,11/22/18 12:57:23 AM,-15.285,,,,,
3149,11/22/18 01:57:23 AM,-15.285,,,,,
3150,11/22/18 02:57:23 AM,-15.285,,,,,
3151,11/22/18 03:57:23 AM,-15.285,,,,,
3152,11/22/18 04:57:23 AM,-15.124,,,,,
3153,11/22/18 05:57:23 AM,-15.124,,,,,
3154,11/22/18 06:57:23 AM,-15.124,,,,,
3155,11/22/18 07:57:23 AM,-15.124,,,,,
3156,11/22/18 08:57:23 AM,-15.124,,,,,
3157,11/22/18 09:57:23 AM,-15.124,,,,,
3158,11/22/18 10:57:23 AM,-15.124,,,,,
3159,11/22/18 11:57:23 AM,-15.285,,,,,
3160,11/22/18 12:57:23 PM,-15.285,,,,,
3161,11/22/18 01:57:23 PM,-15.285,,,,,
3162,11/22/18 02:57:23 PM,-15.285,,,,,
3163,11/22/18 03:57:23 PM,-15.285,,,,,
3164,11/22/18 04:57:23 PM,-15.285,,,,,
3165,11/22/18 05:57:23 PM,-15.285,,,,,
3166,11/22/18 06:57:23 PM,-15.285,,,,,
3167,11/22/18 07:57:23 PM,-15.285,,,,,
3168,11/22/18 08:57:23 PM,-15.285,,,,,
3169,11/22/18 09:57:23 PM,-15.285,,,,,
3170,11/22/18 10:57:23 PM,-15.285,,,,,
3171,11/22/18 11:57:23 PM,-15.285,,,,,
3172,11/23/18 12:57:23 AM,-15.446,,,,,
3173,11/23/18 01:57:23 AM,-15.446,,,,,
3174,11/23/18 02:57:23 AM,-15.446,,,,,
3175,11/23/18 03:57:23 AM,-15.446,,,,,
3176,11/23/18 04:57:23 AM,-15.446,,,,,
3177,11/23/18 05:57:23 AM,-15.446,,,,,
