"Titre de tracé : 20177045"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20177045, SEN S/N: 20177045)","Pile OK (LGR S/N: 20177045)","Coupleur détaché (LGR S/N: 20177045)","Pile défectueuse (LGR S/N: 20177045)","Coupleur attaché (LGR S/N: 20177045)","Hôte connecté (LGR S/N: 20177045)","Arrêté (LGR S/N: 20177045)","Fin de fichier (LGR S/N: 20177045)"
6090,03/24/19 02:58:29 PM,-24.187,,,,,,,
6091,03/24/19 03:58:29 PM,-24.187,,,,,,,
6092,03/24/19 04:58:29 PM,-24.187,,,,,,,
6093,03/24/19 05:58:29 PM,-24.187,,,,,,,
6094,03/24/19 06:58:29 PM,-24.187,,,,,,,
6095,03/24/19 07:58:29 PM,-24.187,,,,,,,
6096,03/24/19 08:58:29 PM,-24.187,,,,,,,
6097,03/24/19 09:58:29 PM,-23.970,,,,,,,
6098,03/24/19 10:58:29 PM,-23.970,,,,,,,
6099,03/24/19 11:58:29 PM,-23.970,,,,,,,
6100,03/25/19 12:58:29 AM,-23.970,,,,,,,
6101,03/25/19 01:58:29 AM,-23.970,,,,,,,
6102,03/25/19 02:58:29 AM,-23.970,,,,,,,
6103,03/25/19 03:58:29 AM,-23.970,,,,,,,
6104,03/25/19 04:58:29 AM,-23.970,,,,,,,
6105,03/25/19 05:58:29 AM,-23.970,,,,,,,
6106,03/25/19 06:58:29 AM,-23.970,,,,,,,
6107,03/25/19 07:58:29 AM,-23.970,,,,,,,
6108,03/25/19 08:58:29 AM,-23.970,,,,,,,
6109,03/25/19 09:58:29 AM,-23.970,,,,,,,
6110,03/25/19 10:58:29 AM,-23.970,,,,,,,
6111,03/25/19 11:58:29 AM,-23.970,,,,,,,
6112,03/25/19 12:58:29 PM,-23.970,,,,,,,
6113,03/25/19 01:58:29 PM,-23.970,,,,,,,
6114,03/25/19 02:58:29 PM,-23.970,,,,,,,
6115,03/25/19 03:58:29 PM,-23.970,,,,,,,
6116,03/25/19 04:58:29 PM,-23.970,,,,,,,
6117,03/25/19 05:58:29 PM,-23.970,,,,,,,
6118,03/25/19 06:58:29 PM,-23.755,,,,,,,
6119,03/25/19 07:58:29 PM,-23.755,,,,,,,
6120,03/25/19 08:58:29 PM,-23.755,,,,,,,
6121,03/25/19 09:58:29 PM,-23.755,,,,,,,
6122,03/25/19 10:58:29 PM,-23.755,,,,,,,
6123,03/25/19 11:58:29 PM,-23.755,,,,,,,
6124,03/26/19 12:58:29 AM,-23.755,,,,,,,
6125,03/26/19 01:58:29 AM,-23.755,,,,,,,
6126,03/26/19 02:58:29 AM,-23.755,,,,,,,
6127,03/26/19 03:58:29 AM,-23.755,,,,,,,
6128,03/26/19 04:58:29 AM,-23.970,,,,,,,
6129,03/26/19 05:58:29 AM,-23.970,,,,,,,
6130,03/26/19 06:58:29 AM,-23.970,,,,,,,
6131,03/26/19 07:58:29 AM,-23.970,,,,,,,
6132,03/26/19 08:58:29 AM,-23.970,,,,,,,
6133,03/26/19 09:58:29 AM,-23.970,,,,,,,
6134,03/26/19 10:58:29 AM,-23.970,,,,,,,
6135,03/26/19 11:58:29 AM,-23.970,,,,,,,
6136,03/26/19 12:58:29 PM,-23.970,,,,,,,
6137,03/26/19 01:58:29 PM,-23.970,,,,,,,
6138,03/26/19 02:58:29 PM,-23.970,,,,,,,
6139,03/26/19 03:58:29 PM,-23.970,,,,,,,
6140,03/26/19 04:58:29 PM,-23.755,,,,,,,
6141,03/26/19 05:58:29 PM,-23.755,,,,,,,
6142,03/26/19 06:58:29 PM,-23.755,,,,,,,
6143,03/26/19 07:58:29 PM,-23.755,,,,,,,
6144,03/26/19 08:58:29 PM,-23.755,,,,,,,
6145,03/26/19 09:58:29 PM,-23.541,,,,,,,
6146,03/26/19 10:58:29 PM,-23.541,,,,,,,
6147,03/26/19 11:58:29 PM,-23.541,,,,,,,
6148,03/27/19 12:58:29 AM,-23.541,,,,,,,
6149,03/27/19 01:58:29 AM,-23.541,,,,,,,
6150,03/27/19 02:58:29 AM,-23.329,,,,,,,
6151,03/27/19 03:58:29 AM,-23.329,,,,,,,
6152,03/27/19 04:58:29 AM,-23.329,,,,,,,
6153,03/27/19 05:58:29 AM,-23.329,,,,,,,
6154,03/27/19 06:58:29 AM,-23.329,,,,,,,
6155,03/27/19 07:58:29 AM,-23.119,,,,,,,
6156,03/27/19 08:58:29 AM,-23.119,,,,,,,
6157,03/27/19 09:58:29 AM,-23.119,,,,,,,
6158,03/27/19 10:58:29 AM,-23.119,,,,,,,
6159,03/27/19 11:58:29 AM,-23.119,,,,,,,
6160,03/27/19 12:58:29 PM,-23.119,,,,,,,
6161,03/27/19 01:58:29 PM,-22.911,,,,,,,
6162,03/27/19 02:58:29 PM,-22.911,,,,,,,
6163,03/27/19 03:58:29 PM,-22.911,,,,,,,
6164,03/27/19 04:58:29 PM,-22.911,,,,,,,
6165,03/27/19 05:58:29 PM,-22.911,,,,,,,
6166,03/27/19 06:58:29 PM,-22.911,,,,,,,
6167,03/27/19 07:58:29 PM,-22.704,,,,,,,
6168,03/27/19 08:58:29 PM,-22.704,,,,,,,
6169,03/27/19 09:58:29 PM,-22.704,,,,,,,
6170,03/27/19 10:58:29 PM,-22.704,,,,,,,
6171,03/27/19 11:58:29 PM,-22.704,,,,,,,
6172,03/28/19 12:58:29 AM,-22.704,,,,,,,
6173,03/28/19 01:58:29 AM,-22.704,,,,,,,
6174,03/28/19 02:58:29 AM,-22.704,,,,,,,
6175,03/28/19 03:58:29 AM,-22.704,,,,,,,
6176,03/28/19 04:58:29 AM,-22.704,,,,,,,
6177,03/28/19 05:58:29 AM,-22.704,,,,,,,
6178,03/28/19 06:58:29 AM,-22.704,,,,,,,
6179,03/28/19 07:58:29 AM,-22.704,,,,,,,
6180,03/28/19 08:58:29 AM,-22.704,,,,,,,
6181,03/28/19 09:58:29 AM,-22.911,,,,,,,
6182,03/28/19 10:58:29 AM,-22.911,,,,,,,
6183,03/28/19 11:58:29 AM,-22.911,,,,,,,
6184,03/28/19 12:58:29 PM,-22.911,,,,,,,
6185,03/28/19 01:58:29 PM,-22.911,,,,,,,
6186,03/28/19 02:58:29 PM,-22.911,,,,,,,
6187,03/28/19 03:58:29 PM,-22.911,,,,,,,
6188,03/28/19 04:58:29 PM,-22.911,,,,,,,
6189,03/28/19 05:58:29 PM,-22.911,,,,,,,
6190,03/28/19 06:58:29 PM,-22.911,,,,,,,
6191,03/28/19 07:58:29 PM,-22.911,,,,,,,
6192,03/28/19 08:58:29 PM,-22.911,,,,,,,
6193,03/28/19 09:58:29 PM,-22.911,,,,,,,
6194,03/28/19 10:58:29 PM,-22.911,,,,,,,
6195,03/28/19 11:58:29 PM,-22.911,,,,,,,
6196,03/29/19 12:58:29 AM,-22.911,,,,,,,
6197,03/29/19 01:58:29 AM,-22.911,,,,,,,
6198,03/29/19 02:58:29 AM,-22.911,,,,,,,
6199,03/29/19 03:58:29 AM,-22.911,,,,,,,
6200,03/29/19 04:58:29 AM,-22.911,,,,,,,
6201,03/29/19 05:58:29 AM,-23.119,,,,,,,
6202,03/29/19 06:58:29 AM,-23.119,,,,,,,
6203,03/29/19 07:58:29 AM,-23.119,,,,,,,
6204,03/29/19 08:58:29 AM,-23.119,,,,,,,
6205,03/29/19 09:58:29 AM,-23.119,,,,,,,
6206,03/29/19 10:58:29 AM,-23.119,,,,,,,
6207,03/29/19 11:58:29 AM,-23.119,,,,,,,
6208,03/29/19 12:58:29 PM,-23.119,,,,,,,
6209,03/29/19 01:58:29 PM,-23.119,,,,,,,
6210,03/29/19 02:58:29 PM,-23.119,,,,,,,
6211,03/29/19 03:58:29 PM,-23.119,,,,,,,
6212,03/29/19 04:58:29 PM,-23.119,,,,,,,
6213,03/29/19 05:58:29 PM,-23.119,,,,,,,
6214,03/29/19 06:58:29 PM,-23.119,,,,,,,
6215,03/29/19 07:58:29 PM,-23.119,,,,,,,
6216,03/29/19 08:58:29 PM,-23.119,,,,,,,
6217,03/29/19 09:58:29 PM,-23.119,,,,,,,
6218,03/29/19 10:58:29 PM,-23.119,,,,,,,
6219,03/29/19 11:58:29 PM,-23.119,,,,,,,
6220,03/30/19 12:58:29 AM,-23.119,,,,,,,
6221,03/30/19 01:58:29 AM,-23.119,,,,,,,
6222,03/30/19 02:58:29 AM,-23.119,,,,,,,
6223,03/30/19 03:58:29 AM,-23.119,,,,,,,
6224,03/30/19 04:58:29 AM,-23.119,,,,,,,
6225,03/30/19 05:58:29 AM,-23.119,,,,,,,
6226,03/30/19 06:58:29 AM,-23.119,,,,,,,
6227,03/30/19 07:58:29 AM,-23.119,,,,,,,
6228,03/30/19 08:58:29 AM,-23.329,,,,,,,
6229,03/30/19 09:58:29 AM,-23.329,,,,,,,
6230,03/30/19 10:58:29 AM,-23.329,,,,,,,
6231,03/30/19 11:58:29 AM,-23.329,,,,,,,
6232,03/30/19 12:58:29 PM,-23.329,,,,,,,
6233,03/30/19 01:58:29 PM,-23.329,,,,,,,
6234,03/30/19 02:58:29 PM,-23.329,,,,,,,
6235,03/30/19 03:58:29 PM,-23.329,,,,,,,
6236,03/30/19 04:58:29 PM,-23.329,,,,,,,
6237,03/30/19 05:58:29 PM,-23.329,,,,,,,
6238,03/30/19 06:58:29 PM,-23.119,,,,,,,
6239,03/30/19 07:58:29 PM,-23.119,,,,,,,
6240,03/30/19 08:58:29 PM,-23.119,,,,,,,
6241,03/30/19 09:58:29 PM,-23.119,,,,,,,
6242,03/30/19 10:58:29 PM,-23.119,,,,,,,
6243,03/30/19 11:58:29 PM,-23.119,,,,,,,
6244,03/31/19 12:58:29 AM,-23.119,,,,,,,
6245,03/31/19 01:58:29 AM,-23.119,,,,,,,
6246,03/31/19 02:58:29 AM,-23.119,,,,,,,
6247,03/31/19 03:58:29 AM,-23.119,,,,,,,
6248,03/31/19 04:58:29 AM,-23.119,,,,,,,
6249,03/31/19 05:58:29 AM,-23.119,,,,,,,
6250,03/31/19 06:58:29 AM,-23.119,,,,,,,
6251,03/31/19 07:58:29 AM,-23.119,,,,,,,
6252,03/31/19 08:58:29 AM,-23.119,,,,,,,
6253,03/31/19 09:58:29 AM,-23.119,,,,,,,
6254,03/31/19 10:58:29 AM,-23.119,,,,,,,
6255,03/31/19 11:58:29 AM,-23.119,,,,,,,
6256,03/31/19 12:58:29 PM,-23.119,,,,,,,
6257,03/31/19 01:58:29 PM,-23.119,,,,,,,
6258,03/31/19 02:58:29 PM,-23.119,,,,,,,
6259,03/31/19 03:58:29 PM,-23.119,,,,,,,
6260,03/31/19 04:58:29 PM,-23.119,,,,,,,
6261,03/31/19 05:58:29 PM,-23.119,,,,,,,
6262,03/31/19 06:58:29 PM,-23.119,,,,,,,
6263,03/31/19 07:58:29 PM,-23.119,,,,,,,
6264,03/31/19 08:58:29 PM,-23.119,,,,,,,
6265,03/31/19 09:58:29 PM,-23.119,,,,,,,
6266,03/31/19 10:58:29 PM,-23.119,,,,,,,
6267,03/31/19 11:58:29 PM,-22.911,,,,,,,
6268,04/01/19 12:58:29 AM,-22.911,,,,,,,
6269,04/01/19 01:58:29 AM,-23.119,,,,,,,
6270,04/01/19 02:58:29 AM,-22.911,,,,,,,
6271,04/01/19 03:58:29 AM,-22.911,,,,,,,
6272,04/01/19 04:58:29 AM,-22.911,,,,,,,
6273,04/01/19 05:58:29 AM,-23.119,,,,,,,
6274,04/01/19 06:58:29 AM,-23.119,,,,,,,
6275,04/01/19 07:58:29 AM,-23.119,,,,,,,
6276,04/01/19 08:58:29 AM,-23.119,,,,,,,
6277,04/01/19 09:58:29 AM,-23.119,,,,,,,
6278,04/01/19 10:58:29 AM,-23.119,,,,,,,
6279,04/01/19 11:58:29 AM,-23.119,,,,,,,
6280,04/01/19 12:58:29 PM,-23.119,,,,,,,
6281,04/01/19 01:58:29 PM,-23.119,,,,,,,
6282,04/01/19 02:58:29 PM,-23.119,,,,,,,
6283,04/01/19 03:58:29 PM,-23.119,,,,,,,
6284,04/01/19 04:58:29 PM,-23.119,,,,,,,
6285,04/01/19 05:58:29 PM,-23.119,,,,,,,
6286,04/01/19 06:58:29 PM,-23.119,,,,,,,
6287,04/01/19 07:58:29 PM,-23.119,,,,,,,
6288,04/01/19 08:58:29 PM,-23.119,,,,,,,
6289,04/01/19 09:58:29 PM,-23.119,,,,,,,
6290,04/01/19 10:58:29 PM,-23.119,,,,,,,
6291,04/01/19 11:58:29 PM,-23.119,,,,,,,
6292,04/02/19 12:58:29 AM,-23.119,,,,,,,
6293,04/02/19 01:58:29 AM,-23.119,,,,,,,
6294,04/02/19 02:58:29 AM,-23.119,,,,,,,
6295,04/02/19 03:58:29 AM,-23.119,,,,,,,
6296,04/02/19 04:58:29 AM,-23.119,,,,,,,
6297,04/02/19 05:58:29 AM,-23.119,,,,,,,
6298,04/02/19 06:58:29 AM,-23.119,,,,,,,
6299,04/02/19 07:58:29 AM,-23.119,,,,,,,
6300,04/02/19 08:58:29 AM,-23.119,,,,,,,
6301,04/02/19 09:58:29 AM,-23.119,,,,,,,
6302,04/02/19 10:58:29 AM,-23.119,,,,,,,
6303,04/02/19 11:58:29 AM,-23.329,,,,,,,
6304,04/02/19 12:58:29 PM,-23.329,,,,,,,
6305,04/02/19 01:58:29 PM,-23.329,,,,,,,
6306,04/02/19 02:58:29 PM,-23.329,,,,,,,
6307,04/02/19 03:58:29 PM,-23.329,,,,,,,
6308,04/02/19 04:58:29 PM,-23.119,,,,,,,
6309,04/02/19 05:58:29 PM,-23.119,,,,,,,
6310,04/02/19 06:58:29 PM,-23.119,,,,,,,
6311,04/02/19 07:58:29 PM,-23.119,,,,,,,
6312,04/02/19 08:58:29 PM,-23.119,,,,,,,
6313,04/02/19 09:58:29 PM,-23.119,,,,,,,
6314,04/02/19 10:58:29 PM,-23.119,,,,,,,
6315,04/02/19 11:58:29 PM,-23.119,,,,,,,
6316,04/03/19 12:58:29 AM,-23.119,,,,,,,
6317,04/03/19 01:58:29 AM,-22.911,,,,,,,
6318,04/03/19 02:58:29 AM,-23.119,,,,,,,
6319,04/03/19 03:58:29 AM,-22.911,,,,,,,
6320,04/03/19 04:58:29 AM,-22.911,,,,,,,
6321,04/03/19 05:58:29 AM,-22.911,,,,,,,
6322,04/03/19 06:58:29 AM,-22.911,,,,,,,
6323,04/03/19 07:58:29 AM,-22.911,,,,,,,
6324,04/03/19 08:58:29 AM,-23.119,,,,,,,
6325,04/03/19 09:58:29 AM,-22.911,,,,,,,
6326,04/03/19 10:58:29 AM,-22.911,,,,,,,
6327,04/03/19 11:58:29 AM,-23.119,,,,,,,
6328,04/03/19 12:58:29 PM,-22.911,,,,,,,
6329,04/03/19 01:58:29 PM,-22.911,,,,,,,
6330,04/03/19 02:58:29 PM,-22.911,,,,,,,
6331,04/03/19 03:58:29 PM,-22.911,,,,,,,
6332,04/03/19 04:58:29 PM,-22.911,,,,,,,
6333,04/03/19 05:58:29 PM,-22.911,,,,,,,
6334,04/03/19 06:58:29 PM,-22.911,,,,,,,
6335,04/03/19 07:58:29 PM,-22.911,,,,,,,
6336,04/03/19 08:58:29 PM,-22.911,,,,,,,
6337,04/03/19 09:58:29 PM,-22.911,,,,,,,
6338,04/03/19 10:58:29 PM,-22.911,,,,,,,
6339,04/03/19 11:58:29 PM,-22.911,,,,,,,
6340,04/04/19 12:58:29 AM,-22.911,,,,,,,
6341,04/04/19 01:58:29 AM,-22.911,,,,,,,
6342,04/04/19 02:58:29 AM,-22.911,,,,,,,
6343,04/04/19 03:58:29 AM,-22.911,,,,,,,
6344,04/04/19 04:58:29 AM,-22.911,,,,,,,
6345,04/04/19 05:58:29 AM,-22.911,,,,,,,
6346,04/04/19 06:58:29 AM,-22.911,,,,,,,
6347,04/04/19 07:58:29 AM,-22.911,,,,,,,
6348,04/04/19 08:58:29 AM,-22.911,,,,,,,
6349,04/04/19 09:58:29 AM,-22.911,,,,,,,
6350,04/04/19 10:58:29 AM,-22.911,,,,,,,
6351,04/04/19 11:58:29 AM,-22.911,,,,,,,
6352,04/04/19 12:58:29 PM,-23.119,,,,,,,
6353,04/04/19 01:58:29 PM,-22.911,,,,,,,
6354,04/04/19 02:58:29 PM,-22.911,,,,,,,
6355,04/04/19 03:58:29 PM,-22.911,,,,,,,
6356,04/04/19 04:58:29 PM,-22.911,,,,,,,
6357,04/04/19 05:58:29 PM,-22.911,,,,,,,
6358,04/04/19 06:58:29 PM,-22.911,,,,,,,
6359,04/04/19 07:58:29 PM,-22.911,,,,,,,
6360,04/04/19 08:58:29 PM,-22.911,,,,,,,
6361,04/04/19 09:58:29 PM,-22.911,,,,,,,
6362,04/04/19 10:58:29 PM,-22.911,,,,,,,
6363,04/04/19 11:58:29 PM,-22.911,,,,,,,
6364,04/05/19 12:58:29 AM,-22.911,,,,,,,
6365,04/05/19 01:58:29 AM,-22.911,,,,,,,
6366,04/05/19 02:58:29 AM,-22.911,,,,,,,
6367,04/05/19 03:58:29 AM,-22.911,,,,,,,
6368,04/05/19 04:58:29 AM,-22.911,,,,,,,
6369,04/05/19 05:58:29 AM,-22.911,,,,,,,
6370,04/05/19 06:58:29 AM,-22.911,,,,,,,
6371,04/05/19 07:58:29 AM,-22.911,,,,,,,
6372,04/05/19 08:58:29 AM,-22.911,,,,,,,
6373,04/05/19 09:58:29 AM,-23.119,,,,,,,
6374,04/05/19 10:58:29 AM,-23.119,,,,,,,
6375,04/05/19 11:58:29 AM,-23.119,,,,,,,
6376,04/05/19 12:58:29 PM,-23.119,,,,,,,
6377,04/05/19 01:58:29 PM,-23.119,,,,,,,
6378,04/05/19 02:58:29 PM,-23.119,,,,,,,
6379,04/05/19 03:58:29 PM,-23.119,,,,,,,
6380,04/05/19 04:58:29 PM,-23.119,,,,,,,
6381,04/05/19 05:58:29 PM,-23.119,,,,,,,
6382,04/05/19 06:58:29 PM,-23.119,,,,,,,
6383,04/05/19 07:58:29 PM,-22.911,,,,,,,
6384,04/05/19 08:58:29 PM,-22.911,,,,,,,
6385,04/05/19 09:58:29 PM,-22.911,,,,,,,
6386,04/05/19 10:58:29 PM,-22.911,,,,,,,
6387,04/05/19 11:58:29 PM,-22.911,,,,,,,
6388,04/06/19 12:58:29 AM,-22.911,,,,,,,
6389,04/06/19 01:58:29 AM,-22.911,,,,,,,
6390,04/06/19 02:58:29 AM,-22.911,,,,,,,
6391,04/06/19 03:58:29 AM,-22.911,,,,,,,
6392,04/06/19 04:58:29 AM,-22.911,,,,,,,
6393,04/06/19 05:58:29 AM,-22.911,,,,,,,
6394,04/06/19 06:58:29 AM,-22.911,,,,,,,
6395,04/06/19 07:58:29 AM,-23.119,,,,,,,
6396,04/06/19 08:58:29 AM,-23.119,,,,,,,
6397,04/06/19 09:58:29 AM,-23.119,,,,,,,
6398,04/06/19 10:58:29 AM,-23.119,,,,,,,
6399,04/06/19 11:58:29 AM,-23.119,,,,,,,
6400,04/06/19 12:58:29 PM,-23.119,,,,,,,
6401,04/06/19 01:58:29 PM,-23.119,,,,,,,
6402,04/06/19 02:58:29 PM,-23.119,,,,,,,
6403,04/06/19 03:58:29 PM,-23.119,,,,,,,
6404,04/06/19 04:58:29 PM,-23.119,,,,,,,
6405,04/06/19 05:58:29 PM,-22.911,,,,,,,
6406,04/06/19 06:58:29 PM,-22.911,,,,,,,
6407,04/06/19 07:58:29 PM,-22.911,,,,,,,
6408,04/06/19 08:58:29 PM,-22.911,,,,,,,
6409,04/06/19 09:58:29 PM,-22.911,,,,,,,
6410,04/06/19 10:58:29 PM,-22.911,,,,,,,
6411,04/06/19 11:58:29 PM,-22.704,,,,,,,
6412,04/07/19 12:58:29 AM,-22.704,,,,,,,
6413,04/07/19 01:58:29 AM,-22.704,,,,,,,
6414,04/07/19 02:58:29 AM,-22.704,,,,,,,
6415,04/07/19 03:58:29 AM,-22.704,,,,,,,
6416,04/07/19 04:58:29 AM,-22.704,,,,,,,
6417,04/07/19 05:58:29 AM,-22.704,,,,,,,
6418,04/07/19 06:58:29 AM,-22.704,,,,,,,
6419,04/07/19 07:58:29 AM,-22.704,,,,,,,
6420,04/07/19 08:58:29 AM,-22.704,,,,,,,
6421,04/07/19 09:58:29 AM,-22.498,,,,,,,
6422,04/07/19 10:58:29 AM,-22.498,,,,,,,
6423,04/07/19 11:58:29 AM,-22.498,,,,,,,
6424,04/07/19 12:58:29 PM,-22.498,,,,,,,
6425,04/07/19 01:58:29 PM,-22.498,,,,,,,
6426,04/07/19 02:58:29 PM,-22.498,,,,,,,
6427,04/07/19 03:58:29 PM,-22.294,,,,,,,
6428,04/07/19 04:58:29 PM,-22.294,,,,,,,
6429,04/07/19 05:58:29 PM,-22.294,,,,,,,
6430,04/07/19 06:58:29 PM,-22.294,,,,,,,
6431,04/07/19 07:58:29 PM,-22.092,,,,,,,
6432,04/07/19 08:58:29 PM,-22.092,,,,,,,
6433,04/07/19 09:58:29 PM,-22.092,,,,,,,
6434,04/07/19 10:58:29 PM,-21.891,,,,,,,
6435,04/07/19 11:58:29 PM,-21.891,,,,,,,
6436,04/08/19 12:58:29 AM,-21.891,,,,,,,
6437,04/08/19 01:58:29 AM,-21.891,,,,,,,
6438,04/08/19 02:58:29 AM,-21.891,,,,,,,
6439,04/08/19 03:58:29 AM,-21.891,,,,,,,
6440,04/08/19 04:58:29 AM,-21.891,,,,,,,
6441,04/08/19 05:58:29 AM,-21.891,,,,,,,
6442,04/08/19 06:58:29 AM,-21.891,,,,,,,
6443,04/08/19 07:58:29 AM,-21.691,,,,,,,
6444,04/08/19 08:58:29 AM,-21.891,,,,,,,
6445,04/08/19 09:58:29 AM,-21.691,,,,,,,
6446,04/08/19 10:58:29 AM,-21.691,,,,,,,
6447,04/08/19 11:58:29 AM,-21.691,,,,,,,
6448,04/08/19 12:58:29 PM,-21.691,,,,,,,
6449,04/08/19 01:58:29 PM,-21.691,,,,,,,
6450,04/08/19 02:58:29 PM,-21.691,,,,,,,
6451,04/08/19 03:58:29 PM,-21.691,,,,,,,
6452,04/08/19 04:58:29 PM,-21.691,,,,,,,
6453,04/08/19 05:58:29 PM,-21.691,,,,,,,
6454,04/08/19 06:58:29 PM,-21.493,,,,,,,
6455,04/08/19 07:58:29 PM,-21.493,,,,,,,
6456,04/08/19 08:58:29 PM,-21.493,,,,,,,
6457,04/08/19 09:58:29 PM,-21.493,,,,,,,
6458,04/08/19 10:58:29 PM,-21.297,,,,,,,
6459,04/08/19 11:58:29 PM,-21.297,,,,,,,
6460,04/09/19 12:58:29 AM,-21.297,,,,,,,
6461,04/09/19 01:58:29 AM,-21.297,,,,,,,
6462,04/09/19 02:58:29 AM,-21.297,,,,,,,
6463,04/09/19 03:58:29 AM,-21.297,,,,,,,
6464,04/09/19 04:58:29 AM,-21.297,,,,,,,
6465,04/09/19 05:58:29 AM,-21.297,,,,,,,
6466,04/09/19 06:58:29 AM,-21.297,,,,,,,
6467,04/09/19 07:58:29 AM,-21.297,,,,,,,
6468,04/09/19 08:58:29 AM,-21.297,,,,,,,
6469,04/09/19 09:58:29 AM,-21.297,,,,,,,
6470,04/09/19 10:58:29 AM,-21.297,,,,,,,
6471,04/09/19 11:58:29 AM,-21.297,,,,,,,
6472,04/09/19 12:58:29 PM,-21.297,,,,,,,
6473,04/09/19 01:58:29 PM,-21.297,,,,,,,
6474,04/09/19 02:58:29 PM,-21.297,,,,,,,
6475,04/09/19 03:58:29 PM,-21.297,,,,,,,
6476,04/09/19 04:58:29 PM,-21.297,,,,,,,
6477,04/09/19 05:58:29 PM,-21.297,,,,,,,
6478,04/09/19 06:58:29 PM,-21.297,,,,,,,
6479,04/09/19 07:58:29 PM,-21.297,,,,,,,
6480,04/09/19 08:58:29 PM,-21.297,,,,,,,
6481,04/09/19 09:58:29 PM,-21.297,,,,,,,
6482,04/09/19 10:58:29 PM,-21.297,,,,,,,
6483,04/09/19 11:58:29 PM,-21.297,,,,,,,
6484,04/10/19 12:58:29 AM,-21.297,,,,,,,
6485,04/10/19 01:58:29 AM,-21.297,,,,,,,
6486,04/10/19 02:58:29 AM,-21.297,,,,,,,
6487,04/10/19 03:58:29 AM,-21.297,,,,,,,
6488,04/10/19 04:58:29 AM,-21.297,,,,,,,
6489,04/10/19 05:58:29 AM,-21.297,,,,,,,
6490,04/10/19 06:58:29 AM,-21.493,,,,,,,
6491,04/10/19 07:58:29 AM,-21.493,,,,,,,
6492,04/10/19 08:58:29 AM,-21.493,,,,,,,
6493,04/10/19 09:58:29 AM,-21.493,,,,,,,
6494,04/10/19 10:58:29 AM,-21.493,,,,,,,
6495,04/10/19 11:58:29 AM,-21.493,,,,,,,
6496,04/10/19 12:58:29 PM,-21.493,,,,,,,
6497,04/10/19 01:58:29 PM,-21.493,,,,,,,
6498,04/10/19 02:58:29 PM,-21.493,,,,,,,
6499,04/10/19 03:58:29 PM,-21.493,,,,,,,
6500,04/10/19 04:58:29 PM,-21.297,,,,,,,
6501,04/10/19 05:58:29 PM,-21.297,,,,,,,
6502,04/10/19 06:58:29 PM,-21.297,,,,,,,
6503,04/10/19 07:58:29 PM,-21.297,,,,,,,
6504,04/10/19 08:58:29 PM,-21.101,,,,,,,
6505,04/10/19 09:58:29 PM,-21.101,,,,,,,
6506,04/10/19 10:58:29 PM,-21.101,,,,,,,
6507,04/10/19 11:58:29 PM,-21.101,,,,,,,
6508,04/11/19 12:58:29 AM,-21.101,,,,,,,
6509,04/11/19 01:58:29 AM,-21.101,,,,,,,
6510,04/11/19 02:58:29 AM,-20.907,,,,,,,
6511,04/11/19 03:58:29 AM,-20.907,,,,,,,
6512,04/11/19 04:58:29 AM,-20.907,,,,,,,
6513,04/11/19 05:58:29 AM,-20.907,,,,,,,
6514,04/11/19 06:58:29 AM,-20.907,,,,,,,
6515,04/11/19 07:58:29 AM,-20.907,,,,,,,
6516,04/11/19 08:58:29 AM,-20.907,,,,,,,
6517,04/11/19 09:58:29 AM,-20.907,,,,,,,
6518,04/11/19 10:58:29 AM,-20.907,,,,,,,
6519,04/11/19 11:58:29 AM,-20.907,,,,,,,
6520,04/11/19 12:58:29 PM,-20.714,,,,,,,
6521,04/11/19 01:58:29 PM,-20.714,,,,,,,
6522,04/11/19 02:58:29 PM,-20.714,,,,,,,
6523,04/11/19 03:58:29 PM,-20.714,,,,,,,
6524,04/11/19 04:58:29 PM,-20.714,,,,,,,
6525,04/11/19 05:58:29 PM,-20.714,,,,,,,
6526,04/11/19 06:58:29 PM,-20.714,,,,,,,
6527,04/11/19 07:58:29 PM,-20.523,,,,,,,
6528,04/11/19 08:58:29 PM,-20.523,,,,,,,
6529,04/11/19 09:58:29 PM,-20.523,,,,,,,
6530,04/11/19 10:58:29 PM,-20.523,,,,,,,
6531,04/11/19 11:58:29 PM,-20.523,,,,,,,
6532,04/12/19 12:58:29 AM,-20.523,,,,,,,
6533,04/12/19 01:58:29 AM,-20.523,,,,,,,
6534,04/12/19 02:58:29 AM,-20.523,,,,,,,
6535,04/12/19 03:58:29 AM,-20.523,,,,,,,
6536,04/12/19 04:58:29 AM,-20.523,,,,,,,
6537,04/12/19 05:58:29 AM,-20.523,,,,,,,
6538,04/12/19 06:58:29 AM,-20.523,,,,,,,
6539,04/12/19 07:58:29 AM,-20.523,,,,,,,
6540,04/12/19 08:58:29 AM,-20.523,,,,,,,
6541,04/12/19 09:58:29 AM,-20.523,,,,,,,
6542,04/12/19 10:58:29 AM,-20.523,,,,,,,
6543,04/12/19 11:58:29 AM,-20.523,,,,,,,
6544,04/12/19 12:58:29 PM,-20.333,,,,,,,
6545,04/12/19 01:58:29 PM,-20.333,,,,,,,
6546,04/12/19 02:58:29 PM,-20.333,,,,,,,
6547,04/12/19 03:58:29 PM,-20.333,,,,,,,
6548,04/12/19 04:58:29 PM,-20.333,,,,,,,
