"Titre de tracé : 20156708"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20156708, SEN S/N: 20156708)","Pile OK (LGR S/N: 20156708)","Pile défectueuse (LGR S/N: 20156708)","Fin de fichier (LGR S/N: 20156708)"
578,08/09/18 10:00:00 AM,4.519,,,
579,08/09/18 11:00:00 AM,4.623,,,
580,08/09/18 12:00:00 PM,4.727,,,
581,08/09/18 01:00:00 PM,4.934,,,
582,08/09/18 02:00:00 PM,5.141,,,
583,08/09/18 03:00:00 PM,5.450,,,
584,08/09/18 04:00:00 PM,5.860,,,
585,08/09/18 05:00:00 PM,6.166,,,
586,08/09/18 06:00:00 PM,6.471,,,
587,08/09/18 07:00:00 PM,6.674,,,
588,08/09/18 08:00:00 PM,6.877,,,
589,08/09/18 09:00:00 PM,6.877,,,
590,08/09/18 10:00:00 PM,6.775,,,
591,08/09/18 11:00:00 PM,6.674,,,
592,08/10/18 12:00:00 AM,6.370,,,
593,08/10/18 01:00:00 AM,6.166,,,
594,08/10/18 02:00:00 AM,5.860,,,
595,08/10/18 03:00:00 AM,5.655,,,
596,08/10/18 04:00:00 AM,5.347,,,
597,08/10/18 05:00:00 AM,5.141,,,
598,08/10/18 06:00:00 AM,4.934,,,
599,08/10/18 07:00:00 AM,4.727,,,
600,08/10/18 08:00:00 AM,4.623,,,
601,08/10/18 09:00:00 AM,4.623,,,
602,08/10/18 10:00:00 AM,4.623,,,
603,08/10/18 11:00:00 AM,4.727,,,
604,08/10/18 12:00:00 PM,4.831,,,
605,08/10/18 01:00:00 PM,5.037,,,
606,08/10/18 02:00:00 PM,5.347,,,
607,08/10/18 03:00:00 PM,5.757,,,
608,08/10/18 04:00:00 PM,6.166,,,
609,08/10/18 05:00:00 PM,6.573,,,
610,08/10/18 06:00:00 PM,6.775,,,
611,08/10/18 07:00:00 PM,6.978,,,
612,08/10/18 08:00:00 PM,7.079,,,
613,08/10/18 09:00:00 PM,7.079,,,
614,08/10/18 10:00:00 PM,6.978,,,
615,08/10/18 11:00:00 PM,6.775,,,
616,08/11/18 12:00:00 AM,6.573,,,
617,08/11/18 01:00:00 AM,6.370,,,
618,08/11/18 02:00:00 AM,6.064,,,
619,08/11/18 03:00:00 AM,5.860,,,
620,08/11/18 04:00:00 AM,5.552,,,
621,08/11/18 05:00:00 AM,5.244,,,
622,08/11/18 06:00:00 AM,5.037,,,
623,08/11/18 07:00:00 AM,4.831,,,
624,08/11/18 08:00:00 AM,4.623,,,
625,08/11/18 09:00:00 AM,4.519,,,
626,08/11/18 10:00:00 AM,4.415,,,
627,08/11/18 11:00:00 AM,4.415,,,
628,08/11/18 12:00:00 PM,4.519,,,
629,08/11/18 01:00:00 PM,4.623,,,
630,08/11/18 02:00:00 PM,4.934,,,
631,08/11/18 03:00:00 PM,5.347,,,
632,08/11/18 04:00:00 PM,5.860,,,
633,08/11/18 05:00:00 PM,6.370,,,
634,08/11/18 06:00:00 PM,6.674,,,
635,08/11/18 07:00:00 PM,6.978,,,
636,08/11/18 08:00:00 PM,7.179,,,
637,08/11/18 09:00:00 PM,7.179,,,
638,08/11/18 10:00:00 PM,7.079,,,
639,08/11/18 11:00:00 PM,6.978,,,
640,08/12/18 12:00:00 AM,6.674,,,
641,08/12/18 01:00:00 AM,6.471,,,
642,08/12/18 02:00:00 AM,6.166,,,
643,08/12/18 03:00:00 AM,5.860,,,
644,08/12/18 04:00:00 AM,5.552,,,
645,08/12/18 05:00:00 AM,5.244,,,
646,08/12/18 06:00:00 AM,5.037,,,
647,08/12/18 07:00:00 AM,4.831,,,
648,08/12/18 08:00:00 AM,4.623,,,
649,08/12/18 09:00:00 AM,4.519,,,
650,08/12/18 10:00:00 AM,4.415,,,
651,08/12/18 11:00:00 AM,4.415,,,
652,08/12/18 12:00:00 PM,4.519,,,
653,08/12/18 01:00:00 PM,4.727,,,
654,08/12/18 02:00:00 PM,4.934,,,
655,08/12/18 03:00:00 PM,5.141,,,
656,08/12/18 04:00:00 PM,5.347,,,
657,08/12/18 05:00:00 PM,5.655,,,
658,08/12/18 06:00:00 PM,5.860,,,
659,08/12/18 07:00:00 PM,6.064,,,
660,08/12/18 08:00:00 PM,6.268,,,
661,08/12/18 09:00:00 PM,6.268,,,
662,08/12/18 10:00:00 PM,6.370,,,
663,08/12/18 11:00:00 PM,6.268,,,
664,08/13/18 12:00:00 AM,6.268,,,
665,08/13/18 01:00:00 AM,6.166,,,
666,08/13/18 02:00:00 AM,6.064,,,
667,08/13/18 03:00:00 AM,5.860,,,
668,08/13/18 04:00:00 AM,5.757,,,
669,08/13/18 05:00:00 AM,5.552,,,
670,08/13/18 06:00:00 AM,5.450,,,
671,08/13/18 07:00:00 AM,5.244,,,
672,08/13/18 08:00:00 AM,5.037,,,
673,08/13/18 09:00:00 AM,4.934,,,
674,08/13/18 10:00:00 AM,4.934,,,
675,08/13/18 11:00:00 AM,4.831,,,
676,08/13/18 12:00:00 PM,4.831,,,
677,08/13/18 01:00:00 PM,4.934,,,
678,08/13/18 02:00:00 PM,5.037,,,
679,08/13/18 03:00:00 PM,5.141,,,
680,08/13/18 04:00:00 PM,5.347,,,
681,08/13/18 05:00:00 PM,5.450,,,
682,08/13/18 06:00:00 PM,5.552,,,
683,08/13/18 07:00:00 PM,5.655,,,
684,08/13/18 08:00:00 PM,5.757,,,
685,08/13/18 09:00:00 PM,5.757,,,
686,08/13/18 10:00:00 PM,5.757,,,
687,08/13/18 11:00:00 PM,5.757,,,
688,08/14/18 12:00:00 AM,5.655,,,
689,08/14/18 01:00:00 AM,5.655,,,
690,08/14/18 02:00:00 AM,5.552,,,
691,08/14/18 03:00:00 AM,5.347,,,
692,08/14/18 04:00:00 AM,5.244,,,
693,08/14/18 05:00:00 AM,5.037,,,
694,08/14/18 06:00:00 AM,4.934,,,
695,08/14/18 07:00:00 AM,4.831,,,
696,08/14/18 08:00:00 AM,4.727,,,
697,08/14/18 09:00:00 AM,4.623,,,
698,08/14/18 10:00:00 AM,4.519,,,
699,08/14/18 11:00:00 AM,4.519,,,
700,08/14/18 12:00:00 PM,4.623,,,
701,08/14/18 01:00:00 PM,4.727,,,
702,08/14/18 02:00:00 PM,4.831,,,
703,08/14/18 03:00:00 PM,5.037,,,
704,08/14/18 04:00:00 PM,5.244,,,
705,08/14/18 05:00:00 PM,5.347,,,
706,08/14/18 06:00:00 PM,5.552,,,
707,08/14/18 07:00:00 PM,5.655,,,
708,08/14/18 08:00:00 PM,5.757,,,
709,08/14/18 09:00:00 PM,5.757,,,
710,08/14/18 10:00:00 PM,5.757,,,
711,08/14/18 11:00:00 PM,5.757,,,
712,08/15/18 12:00:00 AM,5.655,,,
713,08/15/18 01:00:00 AM,5.552,,,
714,08/15/18 02:00:00 AM,5.347,,,
715,08/15/18 03:00:00 AM,5.244,,,
716,08/15/18 04:00:00 AM,5.037,,,
717,08/15/18 05:00:00 AM,4.831,,,
718,08/15/18 06:00:00 AM,4.623,,,
719,08/15/18 07:00:00 AM,4.415,,,
720,08/15/18 08:00:00 AM,4.207,,,
721,08/15/18 09:00:00 AM,4.102,,,
722,08/15/18 10:00:00 AM,4.102,,,
723,08/15/18 11:00:00 AM,4.102,,,
724,08/15/18 12:00:00 PM,4.207,,,
725,08/15/18 01:00:00 PM,4.519,,,
726,08/15/18 02:00:00 PM,4.831,,,
727,08/15/18 03:00:00 PM,5.244,,,
728,08/15/18 04:00:00 PM,5.757,,,
729,08/15/18 05:00:00 PM,6.166,,,
730,08/15/18 06:00:00 PM,6.573,,,
731,08/15/18 07:00:00 PM,6.877,,,
732,08/15/18 08:00:00 PM,7.179,,,
733,08/15/18 09:00:00 PM,7.381,,,
734,08/15/18 10:00:00 PM,7.481,,,
735,08/15/18 11:00:00 PM,7.381,,,
736,08/16/18 12:00:00 AM,7.280,,,
737,08/16/18 01:00:00 AM,7.179,,,
738,08/16/18 02:00:00 AM,7.079,,,
739,08/16/18 03:00:00 AM,6.877,,,
740,08/16/18 04:00:00 AM,6.674,,,
741,08/16/18 05:00:00 AM,6.471,,,
742,08/16/18 06:00:00 AM,6.166,,,
743,08/16/18 07:00:00 AM,5.962,,,
744,08/16/18 08:00:00 AM,5.860,,,
745,08/16/18 09:00:00 AM,5.860,,,
746,08/16/18 10:00:00 AM,5.860,,,
747,08/16/18 11:00:00 AM,5.962,,,
748,08/16/18 12:00:00 PM,5.962,,,
749,08/16/18 01:00:00 PM,6.064,,,
750,08/16/18 02:00:00 PM,6.064,,,
751,08/16/18 03:00:00 PM,6.064,,,
752,08/16/18 04:00:00 PM,6.064,,,
753,08/16/18 05:00:00 PM,6.166,,,
754,08/16/18 06:00:00 PM,6.166,,,
755,08/16/18 07:00:00 PM,6.166,,,
756,08/16/18 08:00:00 PM,6.166,,,
757,08/16/18 09:00:00 PM,6.064,,,
758,08/16/18 10:00:00 PM,5.962,,,
759,08/16/18 11:00:00 PM,5.962,,,
760,08/17/18 12:00:00 AM,5.860,,,
761,08/17/18 01:00:00 AM,5.655,,,
762,08/17/18 02:00:00 AM,5.552,,,
763,08/17/18 03:00:00 AM,5.347,,,
764,08/17/18 04:00:00 AM,5.141,,,
765,08/17/18 05:00:00 AM,4.934,,,
766,08/17/18 06:00:00 AM,4.727,,,
767,08/17/18 07:00:00 AM,4.519,,,
768,08/17/18 08:00:00 AM,4.311,,,
769,08/17/18 09:00:00 AM,4.207,,,
770,08/17/18 10:00:00 AM,4.207,,,
771,08/17/18 11:00:00 AM,4.311,,,
772,08/17/18 12:00:00 PM,4.415,,,
773,08/17/18 01:00:00 PM,4.727,,,
774,08/17/18 02:00:00 PM,5.037,,,
775,08/17/18 03:00:00 PM,5.450,,,
776,08/17/18 04:00:00 PM,5.962,,,
777,08/17/18 05:00:00 PM,6.471,,,
778,08/17/18 06:00:00 PM,6.978,,,
779,08/17/18 07:00:00 PM,7.280,,,
780,08/17/18 08:00:00 PM,7.582,,,
781,08/17/18 09:00:00 PM,7.682,,,
782,08/17/18 10:00:00 PM,7.682,,,
783,08/17/18 11:00:00 PM,7.582,,,
784,08/18/18 12:00:00 AM,7.381,,,
785,08/18/18 01:00:00 AM,7.179,,,
786,08/18/18 02:00:00 AM,6.978,,,
787,08/18/18 03:00:00 AM,6.775,,,
788,08/18/18 04:00:00 AM,6.471,,,
789,08/18/18 05:00:00 AM,6.268,,,
790,08/18/18 06:00:00 AM,6.166,,,
791,08/18/18 07:00:00 AM,5.962,,,
792,08/18/18 08:00:00 AM,5.757,,,
793,08/18/18 09:00:00 AM,5.655,,,
794,08/18/18 10:00:00 AM,5.552,,,
795,08/18/18 11:00:00 AM,5.552,,,
796,08/18/18 12:00:00 PM,5.450,,,
797,08/18/18 01:00:00 PM,5.450,,,
798,08/18/18 02:00:00 PM,5.450,,,
799,08/18/18 03:00:00 PM,5.450,,,
800,08/18/18 04:00:00 PM,5.552,,,
801,08/18/18 05:00:00 PM,5.552,,,
802,08/18/18 06:00:00 PM,5.552,,,
803,08/18/18 07:00:00 PM,5.552,,,
804,08/18/18 08:00:00 PM,5.552,,,
805,08/18/18 09:00:00 PM,5.552,,,
806,08/18/18 10:00:00 PM,5.552,,,
807,08/18/18 11:00:00 PM,5.450,,,
808,08/19/18 12:00:00 AM,5.450,,,
809,08/19/18 01:00:00 AM,5.347,,,
810,08/19/18 02:00:00 AM,5.244,,,
811,08/19/18 03:00:00 AM,5.244,,,
812,08/19/18 04:00:00 AM,5.141,,,
813,08/19/18 05:00:00 AM,5.141,,,
814,08/19/18 06:00:00 AM,5.037,,,
815,08/19/18 07:00:00 AM,5.037,,,
816,08/19/18 08:00:00 AM,5.037,,,
817,08/19/18 09:00:00 AM,4.934,,,
818,08/19/18 10:00:00 AM,4.934,,,
819,08/19/18 11:00:00 AM,5.037,,,
820,08/19/18 12:00:00 PM,5.037,,,
821,08/19/18 01:00:00 PM,4.934,,,
822,08/19/18 02:00:00 PM,4.934,,,
823,08/19/18 03:00:00 PM,4.831,,,
824,08/19/18 04:00:00 PM,4.727,,,
825,08/19/18 05:00:00 PM,4.727,,,
826,08/19/18 06:00:00 PM,4.623,,,
827,08/19/18 07:00:00 PM,4.519,,,
828,08/19/18 08:00:00 PM,4.415,,,
829,08/19/18 09:00:00 PM,4.415,,,
830,08/19/18 10:00:00 PM,4.311,,,
831,08/19/18 11:00:00 PM,4.207,,,
832,08/20/18 12:00:00 AM,4.102,,,
833,08/20/18 01:00:00 AM,3.998,,,
834,08/20/18 02:00:00 AM,3.893,,,
835,08/20/18 03:00:00 AM,3.788,,,
836,08/20/18 04:00:00 AM,3.683,,,
837,08/20/18 05:00:00 AM,3.578,,,
838,08/20/18 06:00:00 AM,3.472,,,
839,08/20/18 07:00:00 AM,3.367,,,
840,08/20/18 08:00:00 AM,3.261,,,
841,08/20/18 09:00:00 AM,3.261,,,
842,08/20/18 10:00:00 AM,3.261,,,
843,08/20/18 11:00:00 AM,3.261,,,
844,08/20/18 12:00:00 PM,3.367,,,
845,08/20/18 01:00:00 PM,3.367,,,
846,08/20/18 02:00:00 PM,3.472,,,
847,08/20/18 03:00:00 PM,3.578,,,
848,08/20/18 04:00:00 PM,3.578,,,
849,08/20/18 05:00:00 PM,3.683,,,
850,08/20/18 06:00:00 PM,3.788,,,
851,08/20/18 07:00:00 PM,3.788,,,
852,08/20/18 08:00:00 PM,3.893,,,
853,08/20/18 09:00:00 PM,3.893,,,
854,08/20/18 10:00:00 PM,3.893,,,
855,08/20/18 11:00:00 PM,3.788,,,
856,08/21/18 12:00:00 AM,3.788,,,
857,08/21/18 01:00:00 AM,3.683,,,
858,08/21/18 02:00:00 AM,3.578,,,
859,08/21/18 03:00:00 AM,3.472,,,
860,08/21/18 04:00:00 AM,3.367,,,
861,08/21/18 05:00:00 AM,3.261,,,
862,08/21/18 06:00:00 AM,3.155,,,
863,08/21/18 07:00:00 AM,2.943,,,
864,08/21/18 08:00:00 AM,2.837,,,
865,08/21/18 09:00:00 AM,2.730,,,
866,08/21/18 10:00:00 AM,2.730,,,
867,08/21/18 11:00:00 AM,2.837,,,
868,08/21/18 12:00:00 PM,2.943,,,
869,08/21/18 01:00:00 PM,3.155,,,
870,08/21/18 02:00:00 PM,3.472,,,
871,08/21/18 03:00:00 PM,3.788,,,
872,08/21/18 04:00:00 PM,4.102,,,
873,08/21/18 05:00:00 PM,4.311,,,
874,08/21/18 06:00:00 PM,4.623,,,
875,08/21/18 07:00:00 PM,4.831,,,
876,08/21/18 08:00:00 PM,5.037,,,
877,08/21/18 09:00:00 PM,5.037,,,
878,08/21/18 10:00:00 PM,5.037,,,
879,08/21/18 11:00:00 PM,5.037,,,
880,08/22/18 12:00:00 AM,4.934,,,
881,08/22/18 01:00:00 AM,4.831,,,
882,08/22/18 02:00:00 AM,4.623,,,
883,08/22/18 03:00:00 AM,4.519,,,
884,08/22/18 04:00:00 AM,4.311,,,
885,08/22/18 05:00:00 AM,4.207,,,
886,08/22/18 06:00:00 AM,4.102,,,
887,08/22/18 07:00:00 AM,3.893,,,
888,08/22/18 08:00:00 AM,3.788,,,
889,08/22/18 09:00:00 AM,3.683,,,
890,08/22/18 10:00:00 AM,3.683,,,
891,08/22/18 11:00:00 AM,3.683,,,
892,08/22/18 12:00:00 PM,3.788,,,
893,08/22/18 01:00:00 PM,3.788,,,
894,08/22/18 02:00:00 PM,3.998,,,
895,08/22/18 03:00:00 PM,4.102,,,
896,08/22/18 04:00:00 PM,4.311,,,
897,08/22/18 05:00:00 PM,4.519,,,
898,08/22/18 06:00:00 PM,4.727,,,
899,08/22/18 07:00:00 PM,4.934,,,
900,08/22/18 08:00:00 PM,5.141,,,
901,08/22/18 09:00:00 PM,5.141,,,
902,08/22/18 10:00:00 PM,5.141,,,
903,08/22/18 11:00:00 PM,5.141,,,
904,08/23/18 12:00:00 AM,5.141,,,
905,08/23/18 01:00:00 AM,4.934,,,
906,08/23/18 02:00:00 AM,4.831,,,
907,08/23/18 03:00:00 AM,4.727,,,
908,08/23/18 04:00:00 AM,4.519,,,
909,08/23/18 05:00:00 AM,4.415,,,
910,08/23/18 06:00:00 AM,4.311,,,
911,08/23/18 07:00:00 AM,4.102,,,
912,08/23/18 08:00:00 AM,3.998,,,
913,08/23/18 09:00:00 AM,3.893,,,
914,08/23/18 10:00:00 AM,3.788,,,
915,08/23/18 11:00:00 AM,3.788,,,
916,08/23/18 12:00:00 PM,3.683,,,
917,08/23/18 01:00:00 PM,3.788,,,
918,08/23/18 02:00:00 PM,3.893,,,
919,08/23/18 03:00:00 PM,3.998,,,
920,08/23/18 04:00:00 PM,4.311,,,
921,08/23/18 05:00:00 PM,4.519,,,
922,08/23/18 06:00:00 PM,4.831,,,
923,08/23/18 07:00:00 PM,5.141,,,
924,08/23/18 08:00:00 PM,5.244,,,
925,08/23/18 09:00:00 PM,5.347,,,
926,08/23/18 10:00:00 PM,5.347,,,
927,08/23/18 11:00:00 PM,5.347,,,
928,08/24/18 12:00:00 AM,5.244,,,
929,08/24/18 01:00:00 AM,5.141,,,
930,08/24/18 02:00:00 AM,4.934,,,
931,08/24/18 03:00:00 AM,4.831,,,
932,08/24/18 04:00:00 AM,4.623,,,
933,08/24/18 05:00:00 AM,4.415,,,
934,08/24/18 06:00:00 AM,4.207,,,
935,08/24/18 07:00:00 AM,3.998,,,
936,08/24/18 08:00:00 AM,3.893,,,
937,08/24/18 09:00:00 AM,3.683,,,
938,08/24/18 10:00:00 AM,3.683,,,
